lp;Wieś;Gmina;Powiat;Populacja;Status;P;IleNiepustych;2272
1777;Suchowola;Chmielnik;powiat kielecki;526;;;;
1778;Suchowola;Stopnica;powiat buski;259;;;;
1779;Suchowola;Osiek;powiat staszowski;1036;;;;
1780;Sudół;Bodzechów;powiat ostrowiecki;837;;;;
1781;Sudół;Działoszyce;powiat pińczowski;132;;;;
1782;Sudół;Jędrzejów;powiat jędrzejowski;805;;;;
1783;Sufczyce;Oleśnica;powiat staszowski;285;;;;
1784;Suków;Daleszyce;powiat kielecki;2493;;;;
1785;Sulborowice;Fałków;powiat konecki;126;;;;
1786;Sulejów;Tarłów;powiat opatowski;93;;;;
1787;Sulików;Radków;powiat włoszczowski;67;;;;
1788;Sulisławice;Łoniów;powiat sandomierski;441;;;;
1789;Suliszów;Chmielnik;powiat kielecki;151;;;;
1790;Suliszów;Łoniów;powiat sandomierski;260;;;;
1791;Sułkowice;Solec-Zdrój;powiat buski;209;;;;
1792;Sułków;Krasocin;powiat włoszczowski;336;;;;
1793;Sułków;Fałków;powiat konecki;20;;;;
1794;Suskrajowice;Chmielnik;powiat kielecki;123;;;;
1795;Swaryszów;Sędziszów;powiat jędrzejowski;171;;;;
1796;Swojków;Lipnik;powiat opatowski;48;;;;
1797;Sworoń;Osiek;powiat staszowski;199;;;;
1798;Sworzyce;Końskie;powiat konecki;195;;;;
1799;Swoszowice;Czarnocin;powiat kazimierski;119;;;;
1800;Sydzyna;Rytwiany;powiat staszowski;106;;;;
1801;Sypów;Działoszyce;powiat pińczowski;50;;;;
1802;Szabelnia;Końskie;powiat konecki;1;;;;
1803;Szałas;Sędziszów;powiat jędrzejowski;122;;;;
1804;Szałas;Zagnańsk;powiat kielecki;422;;;;
1805;Szaniec;Busko-Zdrój;powiat buski;594;;;;
1806;Szarbia Zwierzyniecka;Skalbmierz;powiat kazimierski;245;;;;
1807;Szarbków;Pińczów;powiat pińczowski;247;;;;
1808;Szczaworyż;Busko-Zdrój;powiat buski;245;;;;
1809;Szczebrzusz;Łubnice;powiat staszowski;144;;;;
1810;Szczecno;Daleszyce;powiat kielecki;738;;;;
1811;Szczeglice;Bogoria;powiat staszowski;231;;;;
1812;Szczeglin;Stopnica;powiat buski;118;;;;
1813;Szczeka;Rytwiany;powiat staszowski;394;;;;
1814;Szczekarzów;Skalbmierz;powiat kazimierski;122;;;;
1815;Szczepanów;Sobków;powiat jędrzejowski;126;;;;
1816;Szczerbaków;Wiślica;powiat buski;275;;;;
1817;Szczotkowice;Działoszyce;powiat pińczowski;40;;;;
1818;Szczucice;Sadowie;powiat opatowski;90;;;;
1819;Szczukowice;Piekoszów;powiat kielecki;873;;;;
1820;Szczukowskie Górki;Piekoszów;powiat kielecki;382;;;;
1821;Szczypiec;Pińczów;powiat pińczowski;95;;;;
1822;Szczytniki;Stopnica;powiat buski;159;;;;
1823;Szczytniki;Wiślica;powiat buski;267;;;;
1824;Szczytniki;Dwikozy;powiat sandomierski;383;;;;
1825;Szeligi;Pawłów;powiat starachowicki;63;;;;
1826;Szerzawy;Pawłów;powiat starachowicki;736;;;;
1827;Szewce;Sitkówka-Nowiny;powiat kielecki;1003;;;;
1828;Szewce;Samborzec;powiat sandomierski;199;;;;
1829;Szewna;Bodzechów;powiat ostrowiecki;2102;;;;
1830;Szklanów;Stopnica;powiat buski;102;;;;
1831;Szkucin;Ruda Maleniecka;powiat konecki;183;;;;
1832;Szóstaki;Radoszyce;powiat konecki;109;;;;
1833;Szreniawa;Fałków;powiat konecki;1;;;;
1834;Sztombergi;Staszów;powiat staszowski;318;;;;
1835;Szumsko-Kolonia;Raków;powiat kielecki;147;;;;
1836;Szumsko;Raków;powiat kielecki;183;;;;
1837;Szwagrów;Osiek;powiat staszowski;479;;;;
1838;Szwarszowice;Bodzechów;powiat ostrowiecki;340;;;;
1839;Szwedy;Słupia (Konecka);powiat konecki;1;;;;
1840;Szyby;Bodzechów;powiat ostrowiecki;195;;;;
1841;Szydłów;Szydłów;powiat staszowski;985;;;;
1842;Szymanowice Dolne;Klimontów;powiat sandomierski;201;;;;
1843;Szymanowice Górne;Klimontów;powiat sandomierski;163;;;;
1844;Szymanówka;Ożarów;powiat opatowski;129;;;;
1845;Szyszczyce;Chmielnik;powiat kielecki;255;;;;
1846;Szyszczyce;Działoszyce;powiat pińczowski;113;;;;
1847;Ściegnia;Bodzentyn;powiat kielecki;362;;;;
1848;Ścięgna;Zagnańsk;powiat kielecki;1;;;;
1849;Śladków Duży;Chmielnik;powiat kielecki;403;;;;
1850;Śladków Mały;Chmielnik;powiat kielecki;618;;;;
1851;Ślęcin;Nagłowice;powiat jędrzejowski;344;;;;
1852;Śliwiny;Strawczyn;powiat kielecki;1;;;;
1853;Śmiechowice;Samborzec;powiat sandomierski;216;;;;
1854;Śniadka Druga;Bodzentyn;powiat kielecki;447;;;;
1855;Śniadka Pierwsza;Bodzentyn;powiat kielecki;1;;;;
1856;Śniadka Trzecia;Bodzentyn;powiat kielecki;1;;;;
1857;Śniekozy;Klimontów;powiat sandomierski;79;;;;
1858;Śnieżkowice;Waśniów;powiat ostrowiecki;292;;;;
1859;Śródborze;Ożarów;powiat opatowski;121;;;;
1860;Świątniki;Wodzisław;powiat jędrzejowski;90;;;;
1861;Świątniki;Obrazów;powiat sandomierski;378;;;;
1862;Świdno;Krasocin;powiat włoszczowski;421;;;;
1863;Świerczek;Skarżysko Kościelne;powiat skarżyski;229;;;;
1864;Świerczów Mały;Stąporków;powiat konecki;1;;;;
1865;Świerczów;Stąporków;powiat konecki;350;;;;
1866;Świerczyna;Działoszyce;powiat pińczowski;97;;;;
1867;Świerków;Radków;powiat włoszczowski;1;;;;
1868;Święcica;Obrazów;powiat sandomierski;379;;;;
1869;Święcica;Rytwiany;powiat staszowski;318;;;;
1870;Święta Katarzyna;Bodzentyn;powiat kielecki;781;;;;
1871;Świętomarz;Pawłów;powiat starachowicki;109;;;;
1872;Świężyca;Koprzywnica;powiat sandomierski;153;;;;
1873;Świniary Nowe;Łoniów;powiat sandomierski;441;;;;
1874;Świniary Stare;Łoniów;powiat sandomierski;538;;;;
1875;Świniary;Solec-Zdrój;powiat buski;349;;;;
1876;Świnków;Smyków;powiat konecki;65;;;;
1877;Świrna;Bodzechów;powiat ostrowiecki;387;;;;
1878;Świślina;Pawłów;powiat starachowicki;278;;;;
1879;Tadeuszów;Tarłów;powiat opatowski;89;;;;
1880;Tama;Ruda Maleniecka;powiat konecki;10;;;;
1881;Tarczek Górny;Pawłów;powiat starachowicki;1;;;;
1882;Tarczek;Pawłów;powiat starachowicki;609;;;;
1883;Tarłów;Tarłów;powiat opatowski;863;;;;
1884;Tarnawa-Góra;Moskorzew;powiat włoszczowski;260;;;;
1885;Tarnawa-Wydanka;Sędziszów;powiat jędrzejowski;1;;;;
1886;Tarnawa;Sędziszów;powiat jędrzejowski;428;;;;
1887;Tatry;Brody;powiat starachowicki;1;;;;
1888;Tempoczów-Kolonia;Skalbmierz;powiat kazimierski;129;;;;
1889;Tempoczów-Rędziny;Skalbmierz;powiat kazimierski;280;;;;
1890;Teodorów;Działoszyce;powiat pińczowski;132;;;;
1891;Teofilów;Tarłów;powiat opatowski;210;;;;
1892;Tęcza;Iwaniska;powiat opatowski;340;;;;
1893;Tokarnia;Chęciny;powiat kielecki;1321;;;;
1894;Tomaszów;Michałów;powiat pińczowski;171;;;;
1895;Tomaszów;Opatów;powiat opatowski;117;;;;
1896;Tomaszów;Tarłów;powiat opatowski;50;;;;
1897;Tominy;Ożarów;powiat opatowski;111;;;;
1898;Topola;Skalbmierz;powiat kazimierski;955;;;;
1899;Topola;Stopnica;powiat buski;163;;;;
1900;Toporów;Iwaniska;powiat opatowski;130;;;;
1901;Trawniki;Smyków;powiat konecki;75;;;;
1902;Trębaczów;Opatowiec;powiat kazimierski;41;;;;
1903;Trębanów;Ćmielów;powiat ostrowiecki;50;;;;
1904;Trębowiec Duży;Mirzec;powiat starachowicki;547;;;;
1905;Trębowiec Mały;Mirzec;powiat starachowicki;1;;;;
1906;Trębowiec-Krupów;Mirzec;powiat starachowicki;1;;;;
1907;Truskolasy;Sadowie;powiat opatowski;87;;;;
1908;Trzcianka;Bodzentyn;powiat kielecki;1;;;;
1909;Trzcianka;Nowa Słupia;powiat kielecki;157;;;;
1910;Trzcianka;Osiek;powiat staszowski;197;;;;
1911;Trzciniec;Nagłowice;powiat jędrzejowski;573;;;;
1912;Trzebica;Pacanów;powiat buski;197;;;;
1913;Trzebiesławice;Łoniów;powiat sandomierski;236;;;;
1914;Trzemosna;Daleszyce;powiat kielecki;219;;;;
1915;Trzemoszna;Końskie;powiat konecki;211;;;;
1916;Trzeszków;Pawłów;powiat starachowicki;332;;;;
1917;Trzykosy;Koprzywnica;powiat sandomierski;236;;;;
1918;Tuczępy;Tuczępy;powiat buski;637;;;;
1919;Tudorów;Opatów;powiat opatowski;85;;;;
1920;Tuklęcz;Rytwiany;powiat staszowski;344;;;;
1921;Tułkowice;Wilczyce;powiat sandomierski;120;;;;
1922;Tumlin-Dąbrówka;Zagnańsk;powiat kielecki;1;;;;
1923;Tumlin-Osowa;Zagnańsk;powiat kielecki;1;;;;
1924;Tumlin-Podgród;Miedziana Góra;powiat kielecki;1;;;;
1925;Tumlin-Węgle;Zagnańsk;powiat kielecki;1458;;;;
1926;Tumlin-Wykień;Miedziana Góra;powiat kielecki;1443;;;;
1927;Tur Dolny;Michałów;powiat pińczowski;259;;;;
1928;Tur Górny;Michałów;powiat pińczowski;158;;;;
1929;Tur-Piaski;Michałów;powiat pińczowski;84;;;;
1930;Turnawiec;Czarnocin;powiat kazimierski;54;;;;
1931;Turowice;Fałków;powiat konecki;163;;;;
1932;Tursko Małe;Połaniec;powiat staszowski;174;;;;
1933;Tursko Wielkie;Osiek;powiat staszowski;325;;;;
1934;Tychów Nowy;Mirzec;powiat starachowicki;757;;;;
1935;Tychów Stary;Mirzec;powiat starachowicki;783;;;;
1936;Tyniec-Kolonia;Oksa;powiat jędrzejowski;1;;;;
1937;Tyniec;Oksa;powiat jędrzejowski;366;;;;
1938;Ublinek;Lipnik;powiat opatowski;156;;;;
1939;Ubyszów;Bliżyn;powiat skarżyski;346;;;;
1940;Ucisków;Nowy Korczyn;powiat buski;98;;;;
1941;Udziców;Kunów;powiat ostrowiecki;116;;;;
1942;Ujazd;Iwaniska;powiat opatowski;551;;;;
1943;Ujazdek;Bogoria;powiat staszowski;68;;;;
1944;Ujny;Pierzchnica;powiat kielecki;169;;;;
1945;Ulów;Bałtów;powiat ostrowiecki;9;;;;
1946;Ułanowice;Klimontów;powiat sandomierski;213;;;;
1947;Umer;Zagnańsk;powiat kielecki;443;;;;
1948;Umianowice;Kije;powiat pińczowski;310;;;;
1949;Uników;Pińczów;powiat pińczowski;283;;;;
1950;Urzuty;Opatowiec;powiat kazimierski;154;;;;
1951;Usarzów;Lipnik;powiat opatowski;269;;;;
1952;Uściszowice;Bejsce;powiat kazimierski;148;;;;
1953;Wagnerówka;Bogoria;powiat staszowski;69;;;;
1954;Wałkonowy Dolne;Secemin;powiat włoszczowski;180;;;;
1955;Wałkonowy Górne;Secemin;powiat włoszczowski;105;;;;
1956;Warszówek;Pawłów;powiat starachowicki;484;;;;
1957;Warzyn Drugi;Nagłowice;powiat jędrzejowski;216;;;;
1958;Warzyn Pierwszy;Nagłowice;powiat jędrzejowski;260;;;;
1959;Waśniów;Waśniów;powiat ostrowiecki;420;;;;
1960;Wawrowice;Wiślica;powiat buski;113;;;;
1961;Wawrzeńczyce;Pawłów;powiat starachowicki;287;;;;
1962;Wąglów;Stąporków;powiat konecki;156;;;;
1963;Wąsosz;Końskie;powiat konecki;416;;;;
1964;Wąsosz;Fałków;powiat konecki;153;;;;
1965;Wąworków;Opatów;powiat opatowski;238;;;;
1966;Wełecz;Busko-Zdrój;powiat buski;620;;;;
1967;Wełnin;Solec-Zdrój;powiat buski;432;;;;
1968;Wesoła;Piekoszów;powiat kielecki;357;;;;
1969;Wesołówka;Tarłów;powiat opatowski;53;;;;
1970;Węchadłów;Michałów;powiat pińczowski;430;;;;
1971;Węgleniec;Jędrzejów;powiat jędrzejowski;161;;;;
1972;Węgleszyn-Dębina;Oksa;powiat jędrzejowski;1;;;;
1973;Węgleszyn-Ogrody;Oksa;powiat jędrzejowski;1;;;;
1974;Węgleszyn;Oksa;powiat jędrzejowski;1084;;;;
1975;Węglów;Wąchock;powiat starachowicki;219;;;;
1976;Węgrce Panieńskie;Obrazów;powiat sandomierski;306;;;;
1977;Węgrce Szlacheckie;Klimontów;powiat sandomierski;80;;;;
1978;Węgrzyn;Radoszyce;powiat konecki;142;;;;
1979;Węgrzynów;Mniów;powiat kielecki;576;;;;
1980;Wiącka;Bodzentyn;powiat kielecki;522;;;;
1981;Wiązowa;Mniów;powiat kielecki;1;;;;
1982;Wiązownica Duża;Staszów;powiat staszowski;699;;;;
1983;Wiązownica Mała;Staszów;powiat staszowski;189;;;;
1984;Widełki;Daleszyce;powiat kielecki;328;;;;
1985;Widoma;Strawczyn;powiat kielecki;1;;;;
1986;Widuchowa;Busko-Zdrój;powiat buski;661;;;;
1987;Wielebnów;Łopuszno;powiat kielecki;402;;;;
1988;Wielgus;Kazimierza Wielka;powiat kazimierski;186;;;;
1989;Wielka Wieś;Stąporków;powiat konecki;552;;;;
1990;Wielka Wieś;Wąchock;powiat starachowicki;1230;;;;
1991;Wielkopole;Słupia;powiat jędrzejowski;110;;;;
1992;Wieloborowice;Pawłów;powiat starachowicki;277;;;;
1993;Wielogóra;Samborzec;powiat sandomierski;177;;;;
1994;Wierna Rzeka;Piekoszów;powiat kielecki;1;;;;
1995;Wierzbica;Kije;powiat pińczowski;240;;;;
1996;Wierzbica;Sobków;powiat jędrzejowski;134;;;;
1997;Wierzbica;Tuczępy;powiat buski;178;;;;
1998;Wierzbie;Pierzchnica;powiat kielecki;170;;;;
1999;Wierzbiny;Obrazów;powiat sandomierski;89;;;;
2000;Wierzbka;Bogoria;powiat staszowski;180;;;;
2001;Wiktoryn;Ćmielów;powiat ostrowiecki;72;;;;
2002;Wilanów;Jędrzejów;powiat jędrzejowski;595;;;;
2003;Wilczkowice;Radoszyce;powiat konecki;366;;;;
2004;Wilczyce;Wilczyce;powiat sandomierski;726;;;;
2005;Wilkowa;Łubnice;powiat staszowski;279;;;;
2006;Wilkowice;Klimontów;powiat sandomierski;108;;;;
2007;Wilków;Bodzentyn;powiat kielecki;943;;;;
2008;Wincentów;Końskie;powiat konecki;286;;;;
2009;Wincentów;Piekoszów;powiat kielecki;986;;;;
2010;Winiarki;Dwikozy;powiat sandomierski;224;;;;
2011;Winiary Dolne;Nowy Korczyn;powiat buski;136;;;;
2012;Winiary;Pińczów;powiat pińczowski;216;;;;
2013;Winiary;Dwikozy;powiat sandomierski;379;;;;
2014;Winna;Łagów;powiat kielecki;25;;;;
2015;Winnica;Połaniec;powiat staszowski;154;;;;
2016;Wiosna;Radoszyce;powiat konecki;83;;;;
2017;Wióry;Pawłów;powiat starachowicki;1;;;;
2018;Wisy;Radoszyce;powiat konecki;15;;;;
2019;Wiślica;Wiślica;powiat buski;487;;;;
2020;Wiśnicz;Małogoszcz;powiat jędrzejowski;240;;;;
2021;Wiśniowa Poduchowna;Staszów;powiat staszowski;339;;;;
2022;Wiśniowa;Łagów;powiat kielecki;140;;;;
2023;Wiśniowa;Staszów;powiat staszowski;604;;;;
2024;Witowice;Bogoria;powiat staszowski;326;;;;
2025;Wlonice;Ożarów;powiat opatowski;56;;;;
2026;Wlonice;Wojciechowice;powiat opatowski;136;;;;
2027;Włochów;Stąporków;powiat konecki;156;;;;
2028;Włochy;Nowa Słupia;powiat kielecki;222;;;;
2029;Włochy;Pińczów;powiat pińczowski;285;;;;
2030;Włosnowice;Solec-Zdrój;powiat buski;206;;;;
2031;Włostów;Lipnik;powiat opatowski;1431;;;;
2032;Włoszczowice;Kije;powiat pińczowski;738;;;;
2033;Wnorów;Łoniów;powiat sandomierski;368;;;;
2034;Wodacz;Wodzisław;powiat jędrzejowski;81;;;;
2035;Wodzisław;Wodzisław;powiat jędrzejowski;971;;;;
2036;Wojciechowice;Sędziszów;powiat jędrzejowski;79;;;;
2037;Wojciechowice;Waśniów;powiat ostrowiecki;94;;;;
2038;Wojciechowice;Wojciechowice;powiat opatowski;287;;;;
2039;Wojciechów;Kazimierza Wielka;powiat kazimierski;489;;;;
2040;Wojciechów;Krasocin;powiat włoszczowski;119;;;;
2041;Wojciechów;Pawłów;powiat starachowicki;1;;;;
2042;Wojciechówka;Ożarów;powiat opatowski;95;;;;
2043;Wojcieszyce;Łoniów;powiat sandomierski;181;;;;
2044;Wojkowiec;Chęciny;powiat kielecki;136;;;;
2045;Wojnowice;Ćmielów;powiat ostrowiecki;215;;;;
2046;Wojnowice;Iwaniska;powiat opatowski;156;;;;
2047;Wojnów;Oleśnica;powiat staszowski;230;;;;
2048;Wojsławice;Kazimierza Wielka;powiat kazimierski;321;;;;
2049;Wojsławice;Złota;powiat pińczowski;188;;;;
2050;Wojtyniów;Bliżyn;powiat skarżyski;426;;;;
2051;Wola Biechowska;Pacanów;powiat buski;120;;;;
2052;Wola Bokrzycka;Gnojno;powiat buski;141;;;;
2053;Wola Chroberska;Złota;powiat pińczowski;60;;;;
2054;Wola Czaryska;Secemin;powiat włoszczowski;244;;;;
2055;Wola Grójecka;Ćmielów;powiat ostrowiecki;99;;;;
2056;Wola Jachowa;Górno;powiat kielecki;1439;;;;
2057;Wola Kiełczyńska;Bogoria;powiat staszowski;129;;;;
2058;Wola Knyszyńska;Działoszyce;powiat pińczowski;154;;;;
2059;Wola Kopcowa;Masłów;powiat kielecki;1719;;;;
2060;Wola Kuczkowska;Secemin;powiat włoszczowski;201;;;;
2061;Wola Lubecka;Wodzisław;powiat jędrzejowski;111;;;;
2062;Wola Łagowska;Łagów;powiat kielecki;524;;;;
2063;Wola Malkowska;Bogoria;powiat staszowski;171;;;;
2064;Wola Morawicka;Morawica;powiat kielecki;993;;;;
2065;Wola Murowana;Sitkówka-Nowiny;powiat kielecki;484;;;;
2066;Wola Osowa;Staszów;powiat staszowski;317;;;;
2067;Wola Szczygiełkowa;Bodzentyn;powiat kielecki;579;;;;
2068;Wola Szkucka;Fałków;powiat konecki;222;;;;
2069;Wola Świdzińska;Krasocin;powiat włoszczowski;143;;;;
2070;Wola Tesserowa;Małogoszcz;powiat jędrzejowski;420;;;;
2071;Wola Wąkopna;Raków;powiat kielecki;111;;;;
2072;Wola Wiśniowa;Włoszczowa;powiat włoszczowski;719;;;;
2073;Wola Wiśniowska;Staszów;powiat staszowski;403;;;;
2074;Wola Zagojska Dolna;Pińczów;powiat pińczowski;368;;;;
2075;Wola Zagojska Górna;Pińczów;powiat pińczowski;1;;;;
2076;Wola Zofiowska;Gnojno;powiat buski;112;;;;
2077;Wola Żydowska;Kije;powiat pińczowski;144;;;;
2078;Wola Żyzna;Szydłów;powiat staszowski;246;;;;
2079;Wolica;Secemin;powiat włoszczowski;1;;;;
2080;Wolica;Busko-Zdrój;powiat buski;259;;;;
2081;Wolica;Chęciny;powiat kielecki;1106;;;;
2082;Wolica;Działoszyce;powiat pińczowski;41;;;;
2083;Wolica;Jędrzejów;powiat jędrzejowski;350;;;;
2084;Wolica;Stopnica;powiat buski;474;;;;
2085;Wolica;Szydłów;powiat staszowski;104;;;;
2086;Wolica;Bogoria;powiat staszowski;51;;;;
2087;Wolica;Łubnice;powiat staszowski;208;;;;
2088;Wołów;Bliżyn;powiat skarżyski;227;;;;
2089;Worowice;Waśniów;powiat ostrowiecki;92;;;;
2090;Wójcza;Pacanów;powiat buski;287;;;;
2091;Wójeczka;Pacanów;powiat buski;168;;;;
2092;Wójtostwo;Daleszyce;powiat kielecki;1;;;;
2093;Wólka Bałtowska;Bałtów;powiat ostrowiecki;371;;;;
2094;Wólka Bodzechowska;Bodzechów;powiat ostrowiecki;441;;;;
2095;Wólka Bosowska;Gnojno;powiat buski;103;;;;
2096;Wólka Chrapanowska;Ożarów;powiat opatowski;76;;;;
2097;Wólka Gieraszowska;Łoniów;powiat sandomierski;210;;;;
2098;Wólka Kawęcka;Sobków;powiat jędrzejowski;112;;;;
2099;Wólka Kłucka;Mniów;powiat kielecki;549;;;;
2100;Wólka Lipowa;Tarłów;powiat opatowski;159;;;;
2101;Wólka Pętkowska;Bałtów;powiat ostrowiecki;139;;;;
2102;Wólka Plebańska;Stąporków;powiat konecki;345;;;;
2103;Wólka Pokłonna;Raków;powiat kielecki;280;;;;
2104;Wólka Smolana;Smyków;powiat konecki;92;;;;
2105;Wólka Tarłowska;Tarłów;powiat opatowski;265;;;;
2106;Wólka Trzemecka;Bałtów;powiat ostrowiecki;81;;;;
2107;Wólka Wojnowska;Ćmielów;powiat ostrowiecki;170;;;;
2108;Wólka Zychowa;Stąporków;powiat konecki;299;;;;
2109;Wólka Żabna;Staszów;powiat staszowski;134;;;;
2110;Wólka;Jędrzejów;powiat jędrzejowski;137;;;;
2111;Wólka;Słupia (Konecka);powiat konecki;307;;;;
2112;Wrocieryż;Michałów;powiat pińczowski;270;;;;
2113;Wronów;Waśniów;powiat ostrowiecki;290;;;;
2114;Września;Wodzisław;powiat jędrzejowski;10;;;;
2115;Wrzosówka;Małogoszcz;powiat jędrzejowski;253;;;;
2116;Wszachów;Baćkowice;powiat opatowski;611;;;;
2117;Wszechświęte;Sadowie;powiat opatowski;94;;;;
2118;Wycinka;Bałtów;powiat ostrowiecki;56;;;;
2119;Wygiełzów;Iwaniska;powiat opatowski;94;;;;
2120;Wygnanów;Małogoszcz;powiat jędrzejowski;419;;;;
2121;Wygoda;Imielno;powiat jędrzejowski;137;;;;
2122;Wygoda;Jędrzejów;powiat jędrzejowski;62;;;;
2123;Wygoda;Zawichost;powiat sandomierski;221;;;;
2124;Wymysłów Kurzelowski;Włoszczowa;powiat włoszczowski;1;;;;
2125;Wymysłów;Działoszyce;powiat pińczowski;50;;;;
2126;Wymysłów;Kazimierza Wielka;powiat kazimierski;49;;;;
2127;Wymysłów;Kije;powiat pińczowski;52;;;;
2128;Wymysłów;Kunów;powiat ostrowiecki;572;;;;
2129;Wymysłów;Szydłów;powiat staszowski;20;;;;
2130;Wymysłów;Wąchock;powiat starachowicki;1;;;;
2131;Wymysłów;Włoszczowa;powiat włoszczowski;91;;;;
2132;Wymysłów;Połaniec;powiat staszowski;1;;;;
2133;Wyrębów;Radoszyce;powiat konecki;118;;;;
2134;Wysiadłów;Wilczyce;powiat sandomierski;230;;;;
2135;Wysoki Duże;Bogoria;powiat staszowski;139;;;;
2136;Wysoki Małe;Bogoria;powiat staszowski;90;;;;
2137;Wysoki Średnie;Bogoria;powiat staszowski;90;;;;
2138;Wyspa;Zawichost;powiat sandomierski;1;;;;
2139;Występa;Łączna;powiat skarżyski;372;;;;
2140;Występy;Krasocin;powiat włoszczowski;505;;;;
2141;Wyszmontów;Ożarów;powiat opatowski;443;;;;
2142;Wyszogród;Opatowiec;powiat kazimierski;64;;;;
2143;Wyszyna Fałkowska;Ruda Maleniecka;powiat konecki;147;;;;
2144;Wyszyna Machorowska;Ruda Maleniecka;powiat konecki;66;;;;
2145;Wyszyna Rudzka;Ruda Maleniecka;powiat konecki;119;;;;
2146;Wywła;Słupia;powiat jędrzejowski;310;;;;
2147;Wzdół Rządowy;Bodzentyn;powiat kielecki;513;;;;
2148;Wzdół-Kolonia;Bodzentyn;powiat kielecki;349;;;;
2149;Wzdół-Parcele;Bodzentyn;powiat kielecki;1;;;;
2150;Wzory;Iwaniska;powiat opatowski;331;;;;
2151;Zabłocie;Zagnańsk;powiat kielecki;356;;;;
2152;Zaborowice;Mniów;powiat kielecki;680;;;;
2153;Zaborze;Morawica;powiat kielecki;224;;;;
2154;Zaborze;Stopnica;powiat buski;70;;;;
2155;Zabrody;Krasocin;powiat włoszczowski;131;;;;
2156;Zabrodzie;Kluczewsko;powiat włoszczowski;14;;;;
2157;Zachełmie;Zagnańsk;powiat kielecki;552;;;;
2158;Zachoinie;Lipnik;powiat opatowski;122;;;;
2159;Zachybie;Mniów;powiat kielecki;1;;;;
2160;Zagaje Dębiańskie;Działoszyce;powiat pińczowski;46;;;;
2161;Zagaje Kikowskie;Solec-Zdrój;powiat buski;79;;;;
2162;Zagaje Stradowskie;Czarnocin;powiat kazimierski;62;;;;
2163;Zagaje;Jędrzejów;powiat jędrzejowski;414;;;;
2164;Zagajów;Czarnocin;powiat kazimierski;244;;;;
2165;Zagajów;Michałów;powiat pińczowski;271;;;;
2166;Zagajów;Solec-Zdrój;powiat buski;108;;;;
2167;Zagajówek;Michałów;powiat pińczowski;168;;;;
2168;Zagnańsk;Zagnańsk;powiat kielecki;2041;;;;
2169;Zagorzyce;Pińczów;powiat pińczowski;196;;;;
2170;Zagorzyce;Bogoria;powiat staszowski;171;;;;
2171;Zagórzany;Solec-Zdrój;powiat buski;74;;;;
2172;Zagórze;Bliżyn;powiat skarżyski;110;;;;
2173;Zagórze;Działoszyce;powiat pińczowski;27;;;;
2174;Zagórze;Nagłowice;powiat jędrzejowski;290;;;;
2175;Zagórze;Piekoszów;powiat kielecki;1;;;;
2176;Zagórze;Łączna;powiat skarżyski;374;;;;
2177;Zagórzyce;Kazimierza Wielka;powiat kazimierski;224;;;;
2178;Zagrody;Gnojno;powiat buski;102;;;;
2179;Zagrody;Sitkówka-Nowiny;powiat kielecki;2242;;;;
2180;Zagrody;Staszów;powiat staszowski;137;;;;
2181;Zagrody;Wilczyce;powiat sandomierski;102;;;;
2182;Zajączkowice;Waśniów;powiat ostrowiecki;222;;;;
2183;Zajączków;Piekoszów;powiat kielecki;862;;;;
2184;Zajeziorze;Samborzec;powiat sandomierski;484;;;;
2185;Zakanale;Brody;powiat starachowicki;1;;;;
2186;Zakrucze;Małogoszcz;powiat jędrzejowski;294;;;;
2187;Zakrzów;Secemin;powiat włoszczowski;1;;;;
2188;Zakrzów;Oksa;powiat jędrzejowski;238;;;;
2189;Zakrzów;Pińczów;powiat pińczowski;163;;;;
2190;Zakrzów;Skalbmierz;powiat kazimierski;200;;;;
2191;Zakrzów;Klimontów;powiat sandomierski;236;;;;
2192;Zakrzówek;Skalbmierz;powiat kazimierski;32;;;;
2193;Zaldów;Iwaniska;powiat opatowski;97;;;;
2194;Zalesie;Oksa;powiat jędrzejowski;176;;;;
2195;Zalesie;Raków;powiat kielecki;296;;;;
2196;Zalesie;Kluczewsko;powiat włoszczowski;74;;;;
2197;Zalesie;Łubnice;powiat staszowski;181;;;;
2198;Zalezianka;Łączna;powiat skarżyski;405;;;;
2199;Zamkowa Wola;Łagów;powiat kielecki;307;;;;
2200;Zaostrów;Słupia (Konecka);powiat konecki;146;;;;
2201;Zarzecze;Wodzisław;powiat jędrzejowski;129;;;;
2202;Zaskale;Strawczyn;powiat kielecki;1;;;;
2203;Zaskale;Łączna;powiat skarżyski;192;;;;
2204;Zasłońce;Łopuszno;powiat kielecki;1;;;;
2205;Zastawie;Smyków;powiat konecki;1;;;;
2206;Zawada;Gnojno;powiat buski;138;;;;
2207;Zawada;Ożarów;powiat opatowski;176;;;;
2208;Zawada;Połaniec;powiat staszowski;1;;;;
2209;Zawale Niegosławskie;Michałów;powiat pińczowski;41;;;;
2210;Zawarża;Pińczów;powiat pińczowski;113;;;;
2211;Zawidza;Łoniów;powiat sandomierski;114;;;;
2212;Zawierzbie;Samborzec;powiat sandomierski;211;;;;
2213;Zawisełcze;Samborzec;powiat sandomierski;201;;;;
2214;Zbeltowice;Bejsce;powiat kazimierski;132;;;;
2215;Zbigniewice-Kolonia;Koprzywnica;powiat sandomierski;245;;;;
2216;Zbigniewice;Koprzywnica;powiat sandomierski;128;;;;
