lp;Wieś;Gmina;Powiat;Populacja;Status;P;IleNiepustych;1738
122;Brzozowo;Nowogard;powiat goleniowski;71;;;;
123;Brzozowo;Przybiernów;powiat goleniowski;217;;;;
124;Brzózki;Nowe Warpno;powiat policki;240;;;;
125;Buczek;Białogard;powiat białogardzki;319;;;;
126;Budno;Goleniów;powiat goleniowski;463;;;;
127;Budzieszewice;Przybiernów;powiat goleniowski;122;;;;
128;Budzieszowce;Maszewo;powiat goleniowski;93;;;;
129;Budzistowo;Kołobrzeg;powiat kołobrzeski;1;;;;
130;Buk;Dobra (Szczecińska);powiat policki;357;;;;
131;Bukowo Morskie;Darłowo;powiat sławieński;1;;;;
132;Bukowo;Polanów;powiat koszaliński;1;;;;
133;Bukowo;Człopa;powiat wałecki;301;;;;
134;Bukówko;Tychowo;powiat białogardzki;1;;;;
135;Buniewice;Kamień Pomorski;powiat kamieński;129;;;;
136;Burowo;Goleniów;powiat goleniowski;102;;;;
137;Buszęcin;Kamień Pomorski;powiat kamieński;78;;;;
138;Buszyno;Polanów;powiat koszaliński;93;;;;
139;Buślarki;Połczyn-Zdrój;powiat świdwiński;1;;;;
140;Buślary;Połczyn-Zdrój;powiat świdwiński;583;;;;
141;Bylica;Postomino;powiat sławieński;60;;;;
142;Bylice;Przelewice;powiat pyrzycki;93;;;;
143;Bystrzyna;Świdwin;powiat świdwiński;107;;;;
144;Byszewo;Siemyśl;powiat kołobrzeski;123;;;;
145;Byszyno;Białogard;powiat białogardzki;265;;;;
146;Bytowo;Dobrzany;powiat stargardzki;194;;;;
147;Cerkwica;Karnice;powiat gryficki;1083;;;;
148;Cetuń;Polanów;powiat koszaliński;1;;;;
149;Cewlino;Manowo;powiat koszaliński;457;;;;
150;Chabowo;Bielice;powiat pyrzycki;267;;;;
151;Chabówko;Bielice;powiat pyrzycki;95;;;;
152;Charnowo;Płoty;powiat gryficki;46;;;;
153;Charzyno;Siemyśl;powiat kołobrzeski;1093;;;;
154;Chełm Dolny;Trzcińsko-Zdrój;powiat gryfiński;65;;;;
155;Chełm Górny;Trzcińsko-Zdrój;powiat gryfiński;127;;;;
156;Chełpa;Choszczno;powiat choszczeński;58;;;;
157;Chlebowo;Bobolice;powiat koszaliński;184;;;;
158;Chlebowo;Ostrowice;powiat drawski;157;;;;
159;Chlebowo;Gryfino;powiat gryfiński;176;;;;
160;Chlebówko;Stara Dąbrowa;powiat stargardzki;350;;;;
161;Chlewice;Boleszkowice;powiat myśliborski;76;;;;
162;Chłopowo;Krzęcin;powiat choszczeński;450;;;;
163;Chłopy;Mielno;powiat koszaliński;251;;;;
164;Chmielno;Bobolice;powiat koszaliński;305;;;;
165;Chocimino;Polanów;powiat koszaliński;172;;;;
166;Chociwel;Chociwel;powiat stargardzki;1;;;;
167;Chociwle;Bobolice;powiat koszaliński;186;;;;
168;Chomętowo;Brzeżno;powiat świdwiński;90;;;;
169;Chomętowo;Trzebiatów;powiat gryficki;243;;;;
170;Chomino;Świerzno;powiat kamieński;279;;;;
171;Chotyń;Karlino;powiat białogardzki;1;;;;
172;Chrapowo;Pełczyce;powiat choszczeński;311;;;;
173;Chrząstowo;Kamień Pomorski;powiat kamieński;68;;;;
174;Chrząszczewo;Kamień Pomorski;powiat kamieński;149;;;;
175;Chudaczewko;Postomino;powiat sławieński;73;;;;
176;Chudaczewo;Postomino;powiat sławieński;222;;;;
177;Chwarstnica;Gryfino;powiat gryfiński;404;;;;
178;Chwarstno;Węgorzyno;powiat łobeski;129;;;;
179;Chwarszczany;Boleszkowice;powiat myśliborski;228;;;;
180;Chwiram;Wałcz;powiat wałecki;775;;;;
181;Chynowo;Wolin;powiat kamieński;1;;;;
182;Chyże;Bierzwnik;powiat choszczeński;1;;;;
183;Cianowo;Drawsko Pomorskie;powiat drawski;1;;;;
184;Ciechnowo;Sławoborze;powiat świdwiński;62;;;;
185;Ciećmierz;Karnice;powiat gryficki;101;;;;
186;Cieminko;Ostrowice;powiat drawski;54;;;;
187;Ciemino;Borne Sulinowo;powiat szczecinecki;73;;;;
188;Ciemnik;Ińsko;powiat stargardzki;249;;;;
189;Ciesław;Świerzno;powiat kamieński;229;;;;
190;Cieszeniewo;Świdwin;powiat świdwiński;219;;;;
191;Cieszyn;Biesiekierz;powiat koszaliński;1;;;;
192;Cieszyno;Świdwin;powiat świdwiński;541;;;;
193;Cieszyno;Złocieniec;powiat drawski;207;;;;
194;Cieszyno;Węgorzyno;powiat łobeski;210;;;;
195;Cisewo;Kobylanka;powiat stargardzki;124;;;;
196;Cisowo;Darłowo;powiat sławieński;312;;;;
197;Cybowo;Kalisz Pomorski;powiat drawski;316;;;;
198;Cybulino;Bobolice;powiat koszaliński;1;;;;
199;Cychry;Dębno;powiat myśliborski;874;;;;
200;Czachowo;Radowo Małe;powiat łobeski;74;;;;
201;Czachów;Cedynia;powiat gryfiński;186;;;;
202;Czapla;Wałcz;powiat wałecki;300;;;;
203;Czaplice;Człopa;powiat wałecki;1;;;;
204;Czaplin Mały;Karnice;powiat gryficki;74;;;;
205;Czaplin Wielki;Karnice;powiat gryficki;96;;;;
206;Czarna Łąka;Goleniów;powiat goleniowski;454;;;;
207;Czarne Małe;Czaplinek;powiat drawski;173;;;;
208;Czarne Wielkie;Czaplinek;powiat drawski;232;;;;
209;Czarne;Płoty;powiat gryficki;178;;;;
210;Czarnkowie;Połczyn-Zdrój;powiat świdwiński;129;;;;
211;Czarnkowo;Tychowo;powiat białogardzki;75;;;;
212;Czarnkowo;Marianowo;powiat stargardzki;106;;;;
213;Czarnogłowy;Przybiernów;powiat goleniowski;813;;;;
214;Czarnowęsy;Białogard;powiat białogardzki;283;;;;
215;Czarnowo;Kozielice;powiat pyrzycki;109;;;;
216;Czartoryja;Chojna;powiat gryfiński;257;;;;
217;Czechy;Grzmiąca;powiat szczecinecki;213;;;;
218;Czechyń;Wałcz;powiat wałecki;126;;;;
219;Czelin;Mieszkowice;powiat gryfiński;359;;;;
220;Czepino;Gryfino;powiat gryfiński;588;;;;
221;Czermnica;Nowogard;powiat goleniowski;216;;;;
222;Czernice;Pyrzyce;powiat pyrzycki;44;;;;
223;Czernin;Dygowo;powiat kołobrzeski;392;;;;
224;Czertyń;Ińsko;powiat stargardzki;101;;;;
225;Czerwięcino;Karlino;powiat białogardzki;1;;;;
226;Czochryń;Borne Sulinowo;powiat szczecinecki;1;;;;
227;Czółnów;Myślibórz;powiat myśliborski;112;;;;
228;Dadzewo;Polanów;powiat koszaliński;1;;;;
229;Daleszewo;Gryfino;powiat gryfiński;607;;;;
230;Dalewo;Drawsko Pomorskie;powiat drawski;1;;;;
231;Dalewo;Marianowo;powiat stargardzki;308;;;;
232;Dalęcinko;Szczecinek;powiat szczecinecki;1;;;;
233;Dalęcino;Szczecinek;powiat szczecinecki;532;;;;
234;Dalsze;Myślibórz;powiat myśliborski;153;;;;
235;Danowo;Goleniów;powiat goleniowski;235;;;;
236;Dargikowo;Białogard;powiat białogardzki;127;;;;
237;Dargiń;Bobolice;powiat koszaliński;659;;;;
238;Dargobądz;Wolin;powiat kamieński;433;;;;
239;Dargocice;Gościno;powiat kołobrzeski;181;;;;
240;Dargomyśl;Dębno;powiat myśliborski;527;;;;
241;Dargoszewo;Golczewo;powiat kamieński;105;;;;
242;Darskowo;Malechowo;powiat sławieński;58;;;;
243;Darskowo;Złocieniec;powiat drawski;291;;;;
244;Darszyce;Płoty;powiat gryficki;41;;;;
245;Darzowice;Wolin;powiat kamieński;61;;;;
246;Darż;Maszewo;powiat goleniowski;341;;;;
247;Darżewo;Bobolice;powiat koszaliński;1;;;;
248;Darżewo;Brojce;powiat gryficki;148;;;;
249;Daszewo;Karlino;powiat białogardzki;685;;;;
250;Dąbki;Darłowo;powiat sławieński;308;;;;
251;Dąbrowa Białogardzka;Rąbino;powiat świdwiński;217;;;;
252;Dąbrowa Nowogardzka;Nowogard;powiat goleniowski;322;;;;
253;Dąbrowa;Myślibórz;powiat myśliborski;361;;;;
254;Dąbrowa;Sianów;powiat koszaliński;381;;;;
255;Dąbrowa;Świerzno;powiat kamieński;33;;;;
256;Dąbrowica;Borne Sulinowo;powiat szczecinecki;1;;;;
257;Dąbrowica;Maszewo;powiat goleniowski;75;;;;
258;Derczewko;Lipiany;powiat pyrzycki;33;;;;
259;Derczewo;Myślibórz;powiat myśliborski;325;;;;
260;Dębczyno;Białogard;powiat białogardzki;156;;;;
261;Dębica;Rymań;powiat kołobrzeski;187;;;;
262;Dębica;Warnice;powiat pyrzycki;108;;;;
263;Dębice;Maszewo;powiat goleniowski;647;;;;
264;Dębiec;Lipiany;powiat pyrzycki;55;;;;
265;Dębina;Stare Czarnowo;powiat gryfiński;301;;;;
266;Dębogard;Dygowo;powiat kołobrzeski;163;;;;
267;Dębogóra;Widuchowa;powiat gryfiński;337;;;;
268;Dębołęka;Wałcz;powiat wałecki;381;;;;
269;Dęborogi;Manowo;powiat koszaliński;1;;;;
270;Dębostrów;Police;powiat policki;363;;;;
271;Dębsko;Kalisz Pomorski;powiat drawski;220;;;;
272;Długie;Chociwel;powiat stargardzki;270;;;;
273;Długołęka;Nowogard;powiat goleniowski;338;;;;
274;Dłusko Gryfińskie;Banie;powiat gryfiński;257;;;;
275;Dłusko;Węgorzyno;powiat łobeski;69;;;;
276;Dobiesław;Darłowo;powiat sławieński;338;;;;
277;Dobiesławiec;Będzino;powiat koszaliński;234;;;;
278;Dobieszewo;Łobez;powiat łobeski;222;;;;
279;Dobino;Wałcz;powiat wałecki;457;;;;
280;Doble;Tychowo;powiat białogardzki;66;;;;
281;Dobra;Dobra (Szczecińska);powiat policki;4271;;;;
282;Dobre;Będzino;powiat koszaliński;850;;;;
283;Dobrkowo;Radowo Małe;powiat łobeski;42;;;;
284;Dobrociechy;Bobolice;powiat koszaliński;1;;;;
285;Dobropole Gryfińskie;Stare Czarnowo;powiat gryfiński;172;;;;
286;Dobropole Pyrzyckie;Dolice;powiat stargardzki;458;;;;
287;Dobropole;Dobra;powiat łobeski;305;;;;
288;Dobropole;Trzcińsko-Zdrój;powiat gryfiński;111;;;;
289;Dobropole;Wolin;powiat kamieński;153;;;;
290;Dobrosławiec;Maszewo;powiat goleniowski;124;;;;
291;Dobrowo;Tychowo;powiat białogardzki;707;;;;
292;Dobrzyca;Będzino;powiat koszaliński;788;;;;
293;Dobrzykowo;Płoty;powiat gryficki;1;;;;
294;Dobrzyń;Gryfice;powiat gryficki;32;;;;
295;Dolice;Dobrzany;powiat stargardzki;60;;;;
296;Dolice;Dolice;powiat stargardzki;1783;;;;
297;Dolsk;Dębno;powiat myśliborski;225;;;;
298;Dolsko;Moryń;powiat gryfiński;61;;;;
299;Dołganów;Rąbino;powiat świdwiński;1;;;;
300;Dołgie;Ostrowice;powiat drawski;149;;;;
301;Dołuje;Dobra (Szczecińska);powiat policki;1580;;;;
302;Domachowo;Polanów;powiat koszaliński;1;;;;
303;Domacyno;Karlino;powiat białogardzki;152;;;;
304;Domasławice;Darłowo;powiat sławieński;505;;;;
305;Dominikowo;Drawno;powiat choszczeński;221;;;;
306;Domysłów;Wolin;powiat kamieński;215;;;;
307;Donatowo;Ostrowice;powiat drawski;1;;;;
308;Dorowo;Resko;powiat łobeski;217;;;;
309;Dramino;Wolin;powiat kamieński;112;;;;
310;Drawień;Szczecinek;powiat szczecinecki;126;;;;
311;Drężno;Szczecinek;powiat szczecinecki;75;;;;
312;Drogoradz;Police;powiat policki;301;;;;
313;Drozdowo;Darłowo;powiat sławieński;1;;;;
314;Drozdowo;Rymań;powiat kołobrzeski;462;;;;
315;Drozdowo;Karnice;powiat gryficki;77;;;;
316;Drzeńsko;Malechowo;powiat sławieński;62;;;;
317;Drzewiany;Bobolice;powiat koszaliński;586;;;;
318;Drzewica;Golczewo;powiat kamieński;43;;;;
319;Drzonowo Białogardzkie;Tychowo;powiat białogardzki;132;;;;
320;Drzonowo Wałeckie;Człopa;powiat wałecki;201;;;;
321;Drzonowo;Biały Bór;powiat szczecinecki;367;;;;
322;Drzonowo;Kołobrzeg;powiat kołobrzeski;851;;;;
323;Ducino;Kamień Pomorski;powiat kamieński;11;;;;
324;Duniewo;Świerzno;powiat kamieński;98;;;;
325;Dunowo;Świeszyno;powiat koszaliński;633;;;;
326;Dusin;Kamień Pomorski;powiat kamieński;116;;;;
327;Dygowo;Dygowo;powiat kołobrzeski;1642;;;;
328;Dyminek;Biały Bór;powiat szczecinecki;75;;;;
329;Dyszno;Dębno;powiat myśliborski;193;;;;
330;Dziadowo;Gryfice;powiat gryficki;103;;;;
331;Dziedzice;Barlinek;powiat myśliborski;289;;;;
332;Dzierżęcin;Postomino;powiat sławieński;71;;;;
333;Dzieszkowo;Przybiernów;powiat goleniowski;75;;;;
334;Dzięciołowo;Tychowo;powiat białogardzki;184;;;;
335;Dziki;Szczecinek;powiat szczecinecki;208;;;;
336;Dzikowo;Barlinek;powiat myśliborski;144;;;;
337;Dzikowo;Wałcz;powiat wałecki;370;;;;
338;Dzikówko;Barlinek;powiat myśliborski;90;;;;
339;Dzisna;Przybiernów;powiat goleniowski;89;;;;
340;Dziwnówek;Dziwnów;powiat kamieński;416;;;;
341;Dziwogóra;Połczyn-Zdrój;powiat świdwiński;1;;;;
342;Dzwonowo;Człopa;powiat wałecki;144;;;;
343;Dzwonowo;Marianowo;powiat stargardzki;438;;;;
344;Dźwirzyno;Kołobrzeg;powiat kołobrzeski;658;;;;
345;Gadom;Golczewo;powiat kamieński;123;;;;
346;Gajewko;Drawsko Pomorskie;powiat drawski;1;;;;
347;Gajewo;Drawsko Pomorskie;powiat drawski;1;;;;
348;Gałowo;Szczecinek;powiat szczecinecki;450;;;;
349;Garbno;Polanów;powiat koszaliński;187;;;;
350;Garbowo;Wierzchowo;powiat drawski;29;;;;
351;Gardno;Gryfino;powiat gryfiński;894;;;;
352;Gardno;Węgorzyno;powiat łobeski;64;;;;
353;Gardziec;Przelewice;powiat pyrzycki;18;;;;
354;Gardzin;Resko;powiat łobeski;112;;;;
355;Garnki;Karlino;powiat białogardzki;73;;;;
356;Garnowo;Chojna;powiat gryfiński;74;;;;
357;Gaworkowo;Połczyn-Zdrój;powiat świdwiński;219;;;;
358;Gawroniec;Połczyn-Zdrój;powiat świdwiński;1;;;;
359;Gąbin;Trzebiatów;powiat gryficki;165;;;;
360;Gądno;Moryń;powiat gryfiński;118;;;;
361;Gąsierzyno;Stepnica;powiat goleniowski;165;;;;
362;Gąski;Mielno;powiat koszaliński;509;;;;
363;Gąskowo;Dygowo;powiat kołobrzeski;341;;;;
364;Gąsków;Rąbino;powiat świdwiński;54;;;;
365;Giezkowo;Świeszyno;powiat koszaliński;1;;;;
366;Ginawa;Węgorzyno;powiat łobeski;185;;;;
367;Giżyn;Nowogródek Pomorski;powiat myśliborski;414;;;;
368;Giżyn;Pyrzyce;powiat pyrzycki;175;;;;
369;Giżyno;Kalisz Pomorski;powiat drawski;319;;;;
370;Glewice;Goleniów;powiat goleniowski;104;;;;
371;Gleźno;Choszczno;powiat choszczeński;152;;;;
372;Gleźnowo;Darłowo;powiat sławieński;655;;;;
373;Glicko;Nowogard;powiat goleniowski;49;;;;
374;Glinna;Stare Czarnowo;powiat gryfiński;405;;;;
375;Głazów;Myślibórz;powiat myśliborski;340;;;;
376;Głęboczek;Czaplinek;powiat drawski;39;;;;
377;Głębokie;Kalisz Pomorski;powiat drawski;1;;;;
378;Głodowa;Bobolice;powiat koszaliński;465;;;;
379;Głodzino;Rąbino;powiat świdwiński;91;;;;
380;Głusza;Polanów;powiat koszaliński;1;;;;
381;Gniazdowo;Biesiekierz;powiat koszaliński;328;;;;
382;Godków;Chojna;powiat gryfiński;599;;;;
383;Godowo;Maszewo;powiat goleniowski;150;;;;
384;Godzisław;Grzmiąca;powiat szczecinecki;215;;;;
385;Godziszewo;Resko;powiat łobeski;1;;;;
386;Gogolewo;Marianowo;powiat stargardzki;392;;;;
387;Gogolice;Trzcińsko-Zdrój;powiat gryfiński;291;;;;
388;Gogolice;Wolin;powiat kamieński;109;;;;
389;Gogółczyn;Drawsko Pomorskie;powiat drawski;1;;;;
390;Gola Dolna;Świdwin;powiat świdwiński;1;;;;
391;Golce;Wałcz;powiat wałecki;293;;;;
392;Golcza;Choszczno;powiat choszczeński;11;;;;
393;Golenice;Myślibórz;powiat myśliborski;789;;;;
394;Golica;Świeszyno;powiat koszaliński;1;;;;
395;Golice;Cedynia;powiat gryfiński;113;;;;
396;Golin;Człopa;powiat wałecki;231;;;;
397;Golina;Stargard;powiat stargardzki;91;;;;
398;Gołańcz Pomorska;Trzebiatów;powiat gryficki;379;;;;
399;Gołogóra;Polanów;powiat koszaliński;167;;;;
400;Gorawino;Rymań;powiat kołobrzeski;604;;;;
401;Gorzebądz;Sianów;powiat koszaliński;121;;;;
402;Gorzyca;Malechowo;powiat sławieński;185;;;;
403;Gorzysław;Trzebiatów;powiat gryficki;156;;;;
404;Gosław;Trzebiatów;powiat gryficki;268;;;;
405;Gostomia;Wałcz;powiat wałecki;489;;;;
406;Gostomin;Radowo Małe;powiat łobeski;95;;;;
407;Gostyniec;Świerzno;powiat kamieński;168;;;;
408;Gostyń Łobeski;Płoty;powiat gryficki;100;;;;
409;Gostyń;Świerzno;powiat kamieński;576;;;;
410;Goszków;Mieszkowice;powiat gryfiński;167;;;;
411;Gościnko;Karlino;powiat białogardzki;127;;;;
412;Gościno-Dwór;Gościno;powiat kołobrzeski;337;;;;
413;Gozd;Bobolice;powiat koszaliński;220;;;;
414;Gozdowice;Mieszkowice;powiat gryfiński;92;;;;
415;Góralice;Trzcińsko-Zdrój;powiat gryfiński;557;;;;
416;Górawino;Bobolice;powiat koszaliński;23;;;;
417;Górczyn;Trzcińsko-Zdrój;powiat gryfiński;95;;;;
418;Górki;Kamień Pomorski;powiat kamieński;196;;;;
419;Górnica;Wałcz;powiat wałecki;289;;;;
420;Górnowo;Banie;powiat gryfiński;105;;;;
421;Górsko;Postomino;powiat sławieński;95;;;;
422;Góry;Białogard;powiat białogardzki;51;;;;
423;Górzno;Bierzwnik;powiat choszczeński;144;;;;
424;Górzyca;Gryfice;powiat gryficki;264;;;;
425;Grabin;Nowogard;powiat goleniowski;152;;;;
426;Grabowo;Biały Bór;powiat szczecinecki;293;;;;
427;Grabowo;Malechowo;powiat sławieński;135;;;;
428;Grabowo;Chojna;powiat gryfiński;96;;;;
429;Grabowo;Kamień Pomorski;powiat kamieński;225;;;;
430;Grabowo;Stargard;powiat stargardzki;486;;;;
431;Grabówko;Sianów;powiat koszaliński;165;;;;
432;Granica;Ińsko;powiat stargardzki;51;;;;
433;Granowo;Krzęcin;powiat choszczeński;483;;;;
434;Grąbczyn;Szczecinek;powiat szczecinecki;129;;;;
435;Grądy;Gryfice;powiat gryficki;65;;;;
436;Grębowo;Kamień Pomorski;powiat kamieński;100;;;;
437;Grędziec;Warnice;powiat pyrzycki;55;;;;
438;Gronowo;Ostrowice;powiat drawski;55;;;;
439;Gruszewo;Białogard;powiat białogardzki;1;;;;
440;Gryżyno;Myślibórz;powiat myśliborski;58;;;;
441;Grzepnica;Dobra (Szczecińska);powiat policki;522;;;;
442;Grzędzice;Stargard;powiat stargardzki;2280;;;;
443;Grzęzienko;Dobra;powiat łobeski;1;;;;
444;Grzęzno;Dobra;powiat łobeski;242;;;;
445;Grzmiąca;Grzmiąca;powiat szczecinecki;1596;;;;
446;Grzybnica;Manowo;powiat koszaliński;265;;;;
447;Grzybno;Ostrowice;powiat drawski;1;;;;
448;Grzybno;Chojna;powiat gryfiński;600;;;;
449;Grzybowo;Kołobrzeg;powiat kołobrzeski;1966;;;;
450;Grzymiradz;Dębno;powiat myśliborski;399;;;;
451;Grzywnik;Borne Sulinowo;powiat szczecinecki;1;;;;
452;Gudowo;Drawsko Pomorskie;powiat drawski;382;;;;
453;Gudzisz;Boleszkowice;powiat myśliborski;252;;;;
454;Gwda Mała;Szczecinek;powiat szczecinecki;226;;;;
455;Gwda Wielka;Szczecinek;powiat szczecinecki;702;;;;
456;Gwiazdowo;Barwice;powiat szczecinecki;1;;;;
457;Gwiazdowo;Sławno;powiat sławieński;336;;;;
458;Gwizd;Ustronie Morskie;powiat kołobrzeski;1;;;;
459;Hanki;Mirosławiec;powiat wałecki;292;;;;
460;Iglice;Resko;powiat łobeski;154;;;;
461;Imno;Golczewo;powiat kamieński;4;;;;
462;Imno;Goleniów;powiat goleniowski;262;;;;
463;Inoujście;Goleniów;powiat goleniowski;1;;;;
464;Iwięcino;Sianów;powiat koszaliński;323;;;;
