lp;Wieś;Gmina;Powiat;Populacja;Status;P;IleNiepustych;1835
450;Inwałd;Andrychów;powiat wadowicki;3293;;;;
451;Isep;Wojnicz;powiat tarnowski;268;;;;
452;Ispina;Drwinia;powiat bocheński;397;;;;
453;Iwanowice Dworskie;Iwanowice;powiat krakowski;1;;;;
454;Iwanowice Włościańskie;Iwanowice;powiat krakowski;1170;;;;
455;Iwkowa;Iwkowa;powiat brzeski;2874;;;;
456;Izby;Uście Gorlickie;powiat gorlicki;174;;;;
457;Izdebnik;Lanckorona;powiat wadowicki;2279;;;;
458;Jabłonka;Jabłonka;powiat nowotarski;5447;;;;
459;Jachówka;Budzów;powiat suski;961;;;;
460;Jadamwola;Łukowica;powiat limanowski;571;;;;
461;Jadowniki Mokre;Wietrzychowice;powiat tarnowski;911;;;;
462;Jadowniki;Brzesko;powiat brzeski;4980;;;;
463;Jaksice;Koszyce;powiat proszowicki;484;;;;
464;Jaksice;Miechów;powiat miechowski;551;;;;
465;Jakubowice;Proszowice;powiat proszowicki;339;;;;
466;Jamna;Zakliczyn;powiat tarnowski;112;;;;
467;Jamnica;Kamionka Wielka;powiat nowosądecki;807;;;;
468;Janczowa;Korzenna;powiat nowosądecki;551;;;;
469;Jangrot;Trzyciąż;powiat olkuski;1308;;;;
470;Janikowice;Słomniki;powiat krakowski;175;;;;
471;Janikowice;Żabno;powiat tarnowski;129;;;;
472;Jankowa;Bobowa;powiat gorlicki;1088;;;;
473;Jankowice;Babice;powiat chrzanowski;770;;;;
474;Jankowice;Koszyce;powiat proszowicki;82;;;;
475;Jankówka;Wieliczka;powiat wielicki;412;;;;
476;Janowice;Słaboszów;powiat miechowski;202;;;;
477;Janowice;Wieliczka;powiat wielicki;1406;;;;
478;Janowice;Jodłownik;powiat limanowski;966;;;;
479;Janowice;Pleśna;powiat tarnowski;1071;;;;
480;Janowiczki;Racławice;powiat miechowski;198;;;;
481;Januszowa;Chełmiec;powiat nowosądecki;569;;;;
482;Januszowice;Słomniki;powiat krakowski;670;;;;
483;Januszowice;Zielonki;powiat krakowski;356;;;;
484;Jaroszowice;Wadowice;powiat wadowicki;1763;;;;
485;Jaroszowiec;Klucze;powiat olkuski;1215;;;;
486;Jaroszówka;Gdów;powiat wielicki;236;;;;
487;Jasienica;Myślenice;powiat myślenicki;1684;;;;
488;Jasienna;Korzenna;powiat nowosądecki;1023;;;;
489;Jasień;Brzesko;powiat brzeski;3377;;;;
490;Jastew;Dębno;powiat brzeski;510;;;;
491;Jastrzębia;Lanckorona;powiat wadowicki;740;;;;
492;Jastrzębia;Ciężkowice;powiat tarnowski;1569;;;;
493;Jastrzębie;Łukowica;powiat limanowski;628;;;;
494;Jastrzębik;Muszyna;powiat nowosądecki;534;;;;
495;Jaszczurowa;Mucharz;powiat wadowicki;882;;;;
496;Jaśkowice;Skawina;powiat krakowski;1096;;;;
497;Jawczyce;Biskupice;powiat wielicki;571;;;;
498;Jawiszowice;Brzeszcze;powiat oświęcimski;6628;;;;
499;Jaworki;Szczawnica;powiat nowotarski;537;;;;
500;Jawornik;Myślenice;powiat myślenicki;3412;;;;
501;Jaworsko;Dębno;powiat brzeski;624;;;;
502;Jaworzna;Laskowa;powiat limanowski;548;;;;
503;Jazdowice;Słaboszów;powiat miechowski;107;;;;
504;Jazdowiczki;Proszowice;powiat proszowicki;123;;;;
505;Jazowsko;Łącko;powiat nowosądecki;1767;;;;
506;Jelcza;Charsznica;powiat miechowski;510;;;;
507;Jelna;Gródek nad Dunajcem;powiat nowosądecki;703;;;;
508;Jerzmanowice;Jerzmanowice-Przeginia;powiat krakowski;3104;;;;
509;Jeziorzany;Liszki;powiat krakowski;983;;;;
510;Jeżówka;Wolbrom;powiat olkuski;988;;;;
511;Jodłownik;Jodłownik;powiat limanowski;1130;;;;
512;Jodłówka Tuchowska;Tuchów;powiat tarnowski;1280;;;;
513;Jodłówka-Wałki;Tarnów;powiat tarnowski;1282;;;;
514;Jodłówka;Rzezawa;powiat bocheński;1341;;;;
515;Joniny;Ryglice;powiat tarnowski;760;;;;
516;Juraszowa;Podegrodzie;powiat nowosądecki;268;;;;
517;Jurczyce;Skawina;powiat krakowski;645;;;;
518;Jurgów;Bukowina Tatrzańska;powiat tatrzański;968;;;;
519;Jurków;Dobra;powiat limanowski;1249;;;;
520;Jurków;Czchów;powiat brzeski;1338;;;;
521;Juszczyn;Maków Podhalański;powiat suski;2547;;;;
522;Kacice;Słomniki;powiat krakowski;364;;;;
523;Kacwin;Łapsze Niżne;powiat nowotarski;1274;;;;
524;Kaczowice;Radziemice;powiat proszowicki;76;;;;
525;Kaczyna;Wadowice;powiat wadowicki;336;;;;
526;Kadcza;Łącko;powiat nowosądecki;1111;;;;
527;Kadzice;Proszowice;powiat proszowicki;245;;;;
528;Kalina Mała;Miechów;powiat miechowski;323;;;;
529;Kalina Wielka;Słaboszów;powiat miechowski;443;;;;
530;Kalina-Lisiniec;Miechów;powiat miechowski;220;;;;
531;Kalina-Rędziny;Miechów;powiat miechowski;212;;;;
532;Kaliś;Wolbrom;powiat olkuski;196;;;;
533;Kamianna;Łabowa;powiat nowosądecki;228;;;;
534;Kamienica;Gołcza;powiat miechowski;239;;;;
535;Kamienica;Kamienica;powiat limanowski;3530;;;;
536;Kamień;Czernichów;powiat krakowski;1524;;;;
537;Kamieńczyce;Miechów;powiat miechowski;52;;;;
538;Kamionka Mała;Kamionka Wielka;powiat nowosądecki;424;;;;
539;Kamionka Mała;Laskowa;powiat limanowski;869;;;;
540;Kamionka Wielka;Kamionka Wielka;powiat nowosądecki;3330;;;;
541;Kamionka;Kozłów;powiat miechowski;376;;;;
542;Kamionna;Trzciana;powiat bocheński;916;;;;
543;Kamyk;Łapanów;powiat bocheński;358;;;;
544;Kanina;Limanowa;powiat limanowski;598;;;;
545;Kanna;Bolesław;powiat dąbrowski;252;;;;
546;Kańczuga;Kęty;powiat oświęcimski;1;;;;
547;Karczowice;Kozłów;powiat miechowski;154;;;;
548;Karniowice;Trzebinia;powiat chrzanowski;1337;;;;
549;Karniowice;Zabierzów;powiat krakowski;1139;;;;
550;Karniów;Kocmyrzów-Luborzyca;powiat krakowski;606;;;;
551;Karsy;Gręboszów;powiat dąbrowski;194;;;;
552;Karwin;Koniusza;powiat proszowicki;449;;;;
553;Karwodrza;Tuchów;powiat tarnowski;852;;;;
554;Kasina Wielka;Mszana Dolna;powiat limanowski;3075;;;;
555;Kasinka Mała;Mszana Dolna;powiat limanowski;3742;;;;
556;Kaszów;Liszki;powiat krakowski;2141;;;;
557;Kawec;Raciechowice;powiat myślenicki;258;;;;
558;Kąclowa;Grybów;powiat nowosądecki;2522;;;;
559;Kąpiele Wielkie;Wolbrom;powiat olkuski;898;;;;
560;Kąpiołki;Wolbrom;powiat olkuski;145;;;;
561;Kąśna Dolna;Ciężkowice;powiat tarnowski;742;;;;
562;Kąśna Górna;Ciężkowice;powiat tarnowski;738;;;;
563;Kąty;Radziemice;powiat proszowicki;53;;;;
564;Kąty;Iwkowa;powiat brzeski;790;;;;
565;Kędzierzynka;Dobczyce;powiat myślenicki;458;;;;
566;Kępa;Słomniki;powiat krakowski;198;;;;
567;Kępanów;Łapanów;powiat bocheński;218;;;;
568;Kępie;Kozłów;powiat miechowski;463;;;;
569;Kicznia;Łącko;powiat nowosądecki;853;;;;
570;Kiczory;Lipnica Wielka;powiat nowotarski;688;;;;
571;Kierlikówka;Trzciana;powiat bocheński;513;;;;
572;Kipszna;Ciężkowice;powiat tarnowski;346;;;;
573;Kisielówka;Limanowa;powiat limanowski;499;;;;
574;Klecza Dolna;Wadowice;powiat wadowicki;2545;;;;
575;Klecza Górna;Wadowice;powiat wadowicki;840;;;;
576;Kleszczów;Zabierzów;powiat krakowski;418;;;;
577;Klęczana;Gdów;powiat wielicki;201;;;;
578;Klęczany;Chełmiec;powiat nowosądecki;1154;;;;
579;Klęczany;Gorlice;powiat gorlicki;880;;;;
580;Klikuszowa;Nowy Targ;powiat nowotarski;1572;;;;
581;Klimkówka;Chełmiec;powiat nowosądecki;409;;;;
582;Klimkówka;Ropa;powiat gorlicki;360;;;;
583;Klimontów;Proszowice;powiat proszowicki;1320;;;;
584;Klonów;Racławice;powiat miechowski;311;;;;
585;Klucze;Klucze;powiat olkuski;4937;;;;
586;Kluszkowce;Czorsztyn;powiat nowotarski;1926;;;;
587;Kłaj;Kłaj;powiat wielicki;3580;;;;
588;Kłodne;Limanowa;powiat limanowski;1057;;;;
589;Kłokoczyn;Czernichów;powiat krakowski;382;;;;
590;Kłyż;Żabno;powiat tarnowski;315;;;;
591;Knurów;Nowy Targ;powiat nowotarski;482;;;;
592;Kobielnik;Wiśniowa;powiat myślenicki;533;;;;
593;Kobierzyn;Lisia Góra;powiat tarnowski;597;;;;
594;Kobylanka;Gorlice;powiat gorlicki;2487;;;;
595;Kobylany;Zabierzów;powiat krakowski;989;;;;
596;Kobyle;Nowy Wiśnicz;powiat bocheński;1344;;;;
597;Kobylec;Łapanów;powiat bocheński;936;;;;
598;Kobyłczyna;Laskowa;powiat limanowski;309;;;;
599;Kochanów;Zabierzów;powiat krakowski;410;;;;
600;Kocmyrzów;Kocmyrzów-Luborzyca;powiat krakowski;1257;;;;
601;Koczanów;Proszowice;powiat proszowicki;248;;;;
602;Kojszówka;Maków Podhalański;powiat suski;920;;;;
603;Kokotów;Wieliczka;powiat wielicki;2630;;;;
604;Kokuszka;Piwniczna-Zdrój;powiat nowosądecki;625;;;;
605;Kolbark;Klucze;powiat olkuski;516;;;;
606;Kolonia;Bolesław;powiat olkuski;1;;;;
607;Kołkówka;Rzepiennik Strzyżewski;powiat tarnowski;1;;;;
608;Komorniki;Raciechowice;powiat myślenicki;417;;;;
609;Komorów;Miechów;powiat miechowski;188;;;;
610;Komorów;Wierzchosławice;powiat tarnowski;602;;;;
611;Konary;Mogilany;powiat krakowski;1204;;;;
612;Konaszówka;Książ Wielki;powiat miechowski;229;;;;
613;Konieczna;Uście Gorlickie;powiat gorlicki;48;;;;
614;Konina;Niedźwiedź;powiat limanowski;2244;;;;
615;Koniówka;Czarny Dunajec;powiat nowotarski;406;;;;
616;Koniusza;Koniusza;powiat proszowicki;294;;;;
617;Koniuszowa;Korzenna;powiat nowosądecki;1346;;;;
618;Kończyce;Michałowice;powiat krakowski;273;;;;
619;Kończyska;Zakliczyn;powiat tarnowski;460;;;;
620;Kopacze Wielkie;Szczurowa;powiat brzeski;86;;;;
621;Kopaliny;Nowy Wiśnicz;powiat bocheński;614;;;;
622;Kopanka;Skawina;powiat krakowski;958;;;;
623;Kopytówka;Brzeźnica;powiat wadowicki;283;;;;
624;Korczyna;Biecz;powiat gorlicki;1000;;;;
625;Kornatka;Dobczyce;powiat myślenicki;1217;;;;
626;Korzenna;Korzenna;powiat nowosądecki;2153;;;;
627;Korzkiew;Zielonki;powiat krakowski;214;;;;
628;Kosmolów;Olkusz;powiat olkuski;1108;;;;
629;Kossowa;Brzeźnica;powiat wadowicki;535;;;;
630;Kostrza;Jodłownik;powiat limanowski;410;;;;
631;Koszary;Limanowa;powiat limanowski;736;;;;
632;Koszyce Małe;Tarnów;powiat tarnowski;2207;;;;
633;Koszyce Wielkie;Tarnów;powiat tarnowski;3036;;;;
634;Koszyce;Koszyce;powiat proszowicki;780;;;;
635;Kościejów;Racławice;powiat miechowski;358;;;;
636;Kościelec;Proszowice;powiat proszowicki;602;;;;
637;Kościelisko;Kościelisko;powiat tatrzański;4903;;;;
638;Kotów;Łabowa;powiat nowosądecki;222;;;;
639;Kowala;Proszowice;powiat proszowicki;327;;;;
640;Kowalowa;Ryglice;powiat tarnowski;997;;;;
641;Kowary;Radziemice;powiat proszowicki;293;;;;
642;Kozierów;Michałowice;powiat krakowski;382;;;;
643;Koziniec;Mucharz;powiat wadowicki;725;;;;
644;Kozłów;Kozłów;powiat miechowski;916;;;;
645;Kozłów;Gręboszów;powiat dąbrowski;141;;;;
646;Koźlica;Igołomia-Wawrzeńczyce;powiat krakowski;199;;;;
647;Koźmice Małe;Wieliczka;powiat wielicki;767;;;;
648;Koźmice Wielkie;Wieliczka;powiat wielicki;2782;;;;
649;Krakuszowice;Gdów;powiat wielicki;366;;;;
650;Krasieniec Stary;Iwanowice;powiat krakowski;365;;;;
651;Krasieniec Zakupny;Iwanowice;powiat krakowski;378;;;;
652;Krasne Potockie;Chełmiec;powiat nowosądecki;970;;;;
653;Krasne-Lasocice;Jodłownik;powiat limanowski;704;;;;
654;Krauszów;Nowy Targ;powiat nowotarski;728;;;;
655;Krążek;Bolesław;powiat olkuski;135;;;;
656;Krempachy;Nowy Targ;powiat nowotarski;1372;;;;
657;Krępa;Gołcza;powiat miechowski;315;;;;
658;Kropidło;Słaboszów;powiat miechowski;237;;;;
659;Krosna;Laskowa;powiat limanowski;531;;;;
660;Krościenko nad Dunajcem;Krościenko nad Dunajcem;powiat nowotarski;3450;;;;
661;Krośnica;Krościenko nad Dunajcem;powiat nowotarski;1135;;;;
662;Królowa Górna;Kamionka Wielka;powiat nowosądecki;932;;;;
663;Królowa Polska;Kamionka Wielka;powiat nowosądecki;593;;;;
664;Królówka;Nowy Wiśnicz;powiat bocheński;2208;;;;
665;Krużlowa Niżna;Grybów;powiat nowosądecki;991;;;;
666;Krużlowa Wyżna;Grybów;powiat nowosądecki;1514;;;;
667;Kryg;Lipinki;powiat gorlicki;1743;;;;
668;Kryspinów;Liszki;powiat krakowski;1755;;;;
669;Krzczonów;Tokarnia;powiat myślenicki;2426;;;;
670;Krze;Bolesław;powiat olkuski;1;;;;
671;Krzeczów;Lubień;powiat myślenicki;946;;;;
672;Krzeczów;Rzezawa;powiat bocheński;1623;;;;
673;Krzesławice;Raciechowice;powiat myślenicki;599;;;;
674;Krzeszów;Stryszawa;powiat suski;1664;;;;
675;Krzeszówka;Książ Wielki;powiat miechowski;141;;;;
676;Krzęcin;Skawina;powiat krakowski;1651;;;;
677;Krzykawa;Bolesław;powiat olkuski;464;;;;
678;Krzykawka;Bolesław;powiat olkuski;758;;;;
679;Krzyszkowice;Myślenice;powiat myślenicki;2732;;;;
680;Krzysztoforzyce;Kocmyrzów-Luborzyca;powiat krakowski;906;;;;
681;Krzywa;Sękowa;powiat gorlicki;166;;;;
682;Krzywaczka;Sułkowice;powiat myślenicki;2135;;;;
683;Krzywopłoty;Klucze;powiat olkuski;511;;;;
684;Krzyworzeka;Raciechowice;powiat myślenicki;203;;;;
685;Krzyżanowice;Bochnia;powiat bocheński;105;;;;
686;Krzyżówka;Łabowa;powiat nowosądecki;268;;;;
687;Książ Mały;Książ Wielki;powiat miechowski;164;;;;
688;Książ Wielki;Książ Wielki;powiat miechowski;812;;;;
689;Książnice Małe;Koszyce;powiat proszowicki;213;;;;
690;Książnice Wielkie;Koszyce;powiat proszowicki;388;;;;
691;Książnice;Gdów;powiat wielicki;900;;;;
692;Książniczki;Michałowice;powiat krakowski;403;;;;
693;Księże Kopacze;Szczurowa;powiat brzeski;36;;;;
694;Kuchary;Nowe Brzesko;powiat proszowicki;337;;;;
695;Kuków;Stryszawa;powiat suski;1350;;;;
696;Kulerzów;Mogilany;powiat krakowski;283;;;;
697;Kunice;Gdów;powiat wielicki;445;;;;
698;Kunkowa;Uście Gorlickie;powiat gorlicki;133;;;;
699;Kunów;Chełmiec;powiat nowosądecki;597;;;;
700;Kupienin;Mędrzechów;powiat dąbrowski;428;;;;
701;Kurów;Stryszawa;powiat suski;664;;;;
702;Kurów;Chełmiec;powiat nowosądecki;134;;;;
703;Kuzie;Bolesław;powiat dąbrowski;147;;;;
704;Kwaczała;Alwernia;powiat chrzanowski;1777;;;;
705;Kwapinka;Raciechowice;powiat myślenicki;258;;;;
706;Kwaśniów Dolny;Klucze;powiat olkuski;620;;;;
707;Kwaśniów Górny;Klucze;powiat olkuski;955;;;;
708;Kwiatonowice;Gorlice;powiat gorlicki;598;;;;
709;Kwiatoń;Uście Gorlickie;powiat gorlicki;185;;;;
710;Kwików;Szczurowa;powiat brzeski;272;;;;
711;Lachowice;Stryszawa;powiat suski;2027;;;;
712;Lanckorona;Lanckorona;powiat wadowicki;2058;;;;
713;Las;Przeciszów;powiat oświęcimski;509;;;;
714;Lasek;Nowy Targ;powiat nowotarski;1794;;;;
715;Laski Dworskie;Gołcza;powiat miechowski;137;;;;
716;Laski;Bolesław;powiat olkuski;743;;;;
717;Laskowa;Zator;powiat oświęcimski;432;;;;
718;Laskowa;Laskowa;powiat limanowski;3402;;;;
719;Laskówka Chorąska;Dąbrowa Tarnowska;powiat dąbrowski;679;;;;
720;Laskówka Delastowska;Szczucin;powiat dąbrowski;189;;;;
721;Lednica Górna;Wieliczka;powiat wielicki;1658;;;;
722;Leksandrowa;Nowy Wiśnicz;powiat bocheński;873;;;;
723;Lelowice-Kolonia;Pałecznica;powiat proszowicki;191;;;;
724;Lelowice;Radziemice;powiat proszowicki;72;;;;
725;Leluchów;Muszyna;powiat nowosądecki;197;;;;
726;Leńcze;Kalwaria Zebrzydowska;powiat wadowicki;1594;;;;
727;Lesieniec;Iwanowice;powiat krakowski;171;;;;
728;Leszczyna;Trzciana;powiat bocheński;803;;;;
729;Leszczyny;Uście Gorlickie;powiat gorlicki;1;;;;
730;Leśnica;Stryszów;powiat wadowicki;309;;;;
731;Leśnica;Bukowina Tatrzańska;powiat tatrzański;1779;;;;
732;Lewniowa;Gnojnik;powiat brzeski;1007;;;;
733;Lgota Wielka;Wolbrom;powiat olkuski;279;;;;
734;Lgota Wolbromska;Wolbrom;powiat olkuski;376;;;;
735;Lgota;Tomice;powiat wadowicki;454;;;;
736;Lgota;Trzebinia;powiat chrzanowski;877;;;;
737;Libertów;Mogilany;powiat krakowski;3029;;;;
738;Librantowa;Chełmiec;powiat nowosądecki;1372;;;;
739;Libusza;Biecz;powiat gorlicki;3230;;;;
740;Lichwin;Pleśna;powiat tarnowski;1161;;;;
741;Lipie;Gródek nad Dunajcem;powiat nowosądecki;385;;;;
742;Lipinki;Lipinki;powiat gorlicki;2166;;;;
743;Lipiny;Dąbrowa Tarnowska;powiat dąbrowski;733;;;;
744;Liplas;Gdów;powiat wielicki;497;;;;
745;Lipna Wola;Słomniki;powiat krakowski;191;;;;
746;Lipnica Dolna;Lipnica Murowana;powiat bocheński;1126;;;;
747;Lipnica Górna;Lipnica Murowana;powiat bocheński;1039;;;;
748;Lipnica Mała;Jabłonka;powiat nowotarski;3673;;;;
749;Lipnica Murowana;Lipnica Murowana;powiat bocheński;794;;;;
750;Lipnica Wielka;Korzenna;powiat nowosądecki;1856;;;;
751;Lipnica Wielka;Lipnica Wielka;powiat nowotarski;5419;;;;
752;Lipnik;Wiśniowa;powiat myślenicki;1755;;;;
753;Lipowa;Spytkowice;powiat wadowicki;74;;;;
754;Lipowe;Limanowa;powiat limanowski;865;;;;
755;Lisia Góra;Lisia Góra;powiat tarnowski;3258;;;;
756;Liszki;Liszki;powiat krakowski;2046;;;;
757;Lubasz;Szczucin;powiat dąbrowski;818;;;;
758;Lubaszowa;Tuchów;powiat tarnowski;734;;;;
759;Lubcza;Ryglice;powiat tarnowski;1881;;;;
760;Lubiczko;Gręboszów;powiat dąbrowski;185;;;;
761;Lubień;Lubień;powiat myślenicki;3779;;;;
762;Lubinka;Pleśna;powiat tarnowski;371;;;;
763;Lubomierz;Mszana Dolna;powiat limanowski;2169;;;;
764;Lubomierz;Łapanów;powiat bocheński;254;;;;
765;Luborzyca;Kocmyrzów-Luborzyca;powiat krakowski;1102;;;;
766;Ludźmierz;Nowy Targ;powiat nowotarski;2626;;;;
767;Lusina;Mogilany;powiat krakowski;1343;;;;
768;Lusławice;Zakliczyn;powiat tarnowski;1003;;;;
769;Luszowice;Chrzanów;powiat chrzanowski;1823;;;;
770;Luszowice;Radgoszcz;powiat dąbrowski;1909;;;;
771;Łabowa;Łabowa;powiat nowosądecki;1670;;;;
772;Łabowiec;Łabowa;powiat nowosądecki;129;;;;
773;Ładna;Skrzyszów;powiat tarnowski;1758;;;;
774;Łaganów;Proszowice;powiat proszowicki;426;;;;
775;Łapanów;Łapanów;powiat bocheński;1426;;;;
776;Łapczyca;Bochnia;powiat bocheński;2169;;;;
777;Łapszanka;Łapsze Niżne;powiat nowotarski;447;;;;
778;Łapsze Niżne;Łapsze Niżne;powiat nowotarski;1550;;;;
779;Łapsze Wyżne;Łapsze Niżne;powiat nowotarski;984;;;;
780;Łapszów;Koszyce;powiat proszowicki;324;;;;
781;Łaszów;Pałecznica;powiat proszowicki;97;;;;
782;Łazany;Biskupice;powiat wielicki;1091;;;;
783;Łazy Biegonickie;Stary Sącz;powiat nowosądecki;1020;;;;
784;Łazy Brzyńskie;Łącko;powiat nowosądecki;507;;;;
785;Łazy;Oświęcim;powiat oświęcimski;408;;;;
786;Łazy;Książ Wielki;powiat miechowski;159;;;;
787;Łazy;Jerzmanowice-Przeginia;powiat krakowski;563;;;;
788;Łazy;Rzezawa;powiat bocheński;1041;;;;
789;Łącko;Łącko;powiat nowosądecki;3155;;;;
790;Łączany;Brzeźnica;powiat wadowicki;1580;;;;
791;Łąkta Dolna;Trzciana;powiat bocheński;1101;;;;
792;Łąkta Górna;Żegocina;powiat bocheński;1759;;;;
793;Łęg Tarnowski;Żabno;powiat tarnowski;4113;;;;
794;Łęka Siedlecka;Radłów;powiat tarnowski;236;;;;
795;Łęka Szczucińska;Szczucin;powiat dąbrowski;253;;;;
796;Łęka Żabiecka;Szczucin;powiat dąbrowski;97;;;;
797;Łęka;Korzenna;powiat nowosądecki;768;;;;
798;Łękawica;Stryszów;powiat wadowicki;1410;;;;
799;Łękawica;Skrzyszów;powiat tarnowski;2213;;;;
800;Łękawka;Tarnów;powiat tarnowski;777;;;;
801;Łęki;Kęty;powiat oświęcimski;1318;;;;
802;Łęki;Myślenice;powiat myślenicki;1101;;;;
803;Łęki;Łososina Dolna;powiat nowosądecki;460;;;;
804;Łęki;Borzęcin;powiat brzeski;585;;;;
805;Łętkowice-Kolonia;Radziemice;powiat proszowicki;238;;;;
806;Łętkowice;Radziemice;powiat proszowicki;324;;;;
807;Łętowe;Mszana Dolna;powiat limanowski;1265;;;;
808;Łętowice;Wierzchosławice;powiat tarnowski;1565;;;;
809;Łętownia;Jordanów;powiat suski;2898;;;;
810;Łężkowice;Kłaj;powiat wielicki;400;;;;
811;Łobzów;Wolbrom;powiat olkuski;1046;;;;
812;Łomna;Nowy Wiśnicz;powiat bocheński;570;;;;
813;Łomnica-Zdrój;Piwniczna-Zdrój;powiat nowosądecki;1892;;;;
814;Łoniowa;Dębno;powiat brzeski;963;;;;
815;Łopoń;Wojnicz;powiat tarnowski;854;;;;
816;Łopuszna;Nowy Targ;powiat nowotarski;1720;;;;
817;Łosie;Łabowa;powiat nowosądecki;237;;;;
818;Łosie;Ropa;powiat gorlicki;817;;;;
819;Łososina Dolna;Łososina Dolna;powiat nowosądecki;1634;;;;
820;Łososina Górna;Limanowa;powiat limanowski;265;;;;
821;Łososkowice;Kocmyrzów-Luborzyca;powiat krakowski;201;;;;
822;Łostówka;Mszana Dolna;powiat limanowski;1429;;;;
823;Łowczów;Tuchów;powiat tarnowski;399;;;;
824;Łowczówek;Pleśna;powiat tarnowski;1122;;;;
825;Łowiczki;Zator;powiat oświęcimski;513;;;;
826;Łuczyce;Kocmyrzów-Luborzyca;powiat krakowski;1994;;;;
827;Łukanowice;Wojnicz;powiat tarnowski;1034;;;;
828;Łukowa;Lisia Góra;powiat tarnowski;1178;;;;
829;Łukowica;Łukowica;powiat limanowski;2288;;;;
830;Łużna;Łużna;powiat gorlicki;3254;;;;
831;Łyczana;Korzenna;powiat nowosądecki;468;;;;
832;Łyczanka;Siepraw;powiat myślenicki;681;;;;
833;Łyczanka;Łososina Dolna;powiat nowosądecki;181;;;;
834;Łysa Góra;Dębno;powiat brzeski;1393;;;;
835;Łysokanie;Kłaj;powiat wielicki;730;;;;
836;Łyszkowice;Koniusza;powiat proszowicki;466;;;;
837;Maciejowa;Łabowa;powiat nowosądecki;672;;;;
838;Maciejowice;Kocmyrzów-Luborzyca;powiat krakowski;632;;;;
839;Maciejów;Słaboszów;powiat miechowski;107;;;;
840;Majkowice;Nowe Brzesko;powiat proszowicki;220;;;;
841;Majkowice;Bochnia;powiat bocheński;491;;;;
842;Makocice;Proszowice;powiat proszowicki;374;;;;
843;Makowica;Limanowa;powiat limanowski;210;;;;
844;Maków;Gołcza;powiat miechowski;351;;;;
845;Malec;Kęty;powiat oświęcimski;1394;;;;
846;Malkowice;Koszyce;powiat proszowicki;165;;;;
847;Mała Wieś;Wieliczka;powiat wielicki;1113;;;;
848;Mała Wieś;Chełmiec;powiat nowosądecki;1;;;;
849;Małastów;Sękowa;powiat gorlicki;403;;;;
850;Małe Ciche;Poronin;powiat tatrzański;538;;;;
851;Małec;Radgoszcz;powiat dąbrowski;481;;;;
852;Małobądz;Bolesław;powiat olkuski;649;;;;
853;Małoszów;Książ Wielki;powiat miechowski;111;;;;
854;Małyszyce;Trzyciąż;powiat olkuski;157;;;;
855;Maniowy;Czorsztyn;powiat nowotarski;2303;;;;
856;Maniów;Szczucin;powiat dąbrowski;474;;;;
857;Marchocice;Racławice;powiat miechowski;200;;;;
858;Marcinkowice;Charsznica;powiat miechowski;170;;;;
859;Marcinkowice;Chełmiec;powiat nowosądecki;2266;;;;
860;Marcinkowice;Radłów;powiat tarnowski;278;;;;
861;Marcinowice;Kozłów;powiat miechowski;423;;;;
862;Marcówka;Zembrzyce;powiat suski;717;;;;
863;Marcyporęba;Brzeźnica;powiat wadowicki;1065;;;;
864;Marszowice;Gdów;powiat wielicki;998;;;;
865;Marszowice;Kocmyrzów-Luborzyca;powiat krakowski;409;;;;
866;Maruszyna;Szaflary;powiat nowotarski;1982;;;;
867;Masłomiąca;Michałowice;powiat krakowski;1195;;;;
868;Maszkienice;Dębno;powiat brzeski;1398;;;;
869;Maszkowice;Łącko;powiat nowosądecki;1153;;;;
870;Maszków;Iwanowice;powiat krakowski;661;;;;
871;Maszyce;Skała;powiat krakowski;462;;;;
872;Melsztyn;Zakliczyn;powiat tarnowski;186;;;;
873;Meszna Opacka;Tuchów;powiat tarnowski;517;;;;
874;Męcina Mała;Sękowa;powiat gorlicki;216;;;;
875;Męcina Wielka;Sękowa;powiat gorlicki;420;;;;
876;Męcina;Limanowa;powiat limanowski;3502;;;;
877;Mędrzechów;Mędrzechów;powiat dąbrowski;1212;;;;
878;Mętków;Babice;powiat chrzanowski;1428;;;;
879;Mianocice;Książ Wielki;powiat miechowski;226;;;;
880;Michalczowa;Łososina Dolna;powiat nowosądecki;527;;;;
881;Michałowice;Michałowice;powiat krakowski;4207;;;;
882;Michałówka;Trzyciąż;powiat olkuski;451;;;;
883;Miechowice Małe;Wietrzychowice;powiat tarnowski;456;;;;
884;Miechowice Wielkie;Wietrzychowice;powiat tarnowski;482;;;;
885;Miechów-Charsznica;Charsznica;powiat miechowski;1625;;;;
886;Miechówka;Wolbrom;powiat olkuski;67;;;;
887;Miejsce;Spytkowice;powiat wadowicki;658;;;;
888;Mierzeń;Raciechowice;powiat myślenicki;237;;;;
889;Mietniów;Wieliczka;powiat wielicki;1339;;;;
890;Międzygórze;Bolesław;powiat olkuski;158;;;;
891;Miękinia;Krzeszowice;powiat krakowski;1249;;;;
892;Mikluszowice;Drwinia;powiat bocheński;897;;;;
893;Mikołajowice;Wierzchosławice;powiat tarnowski;950;;;;
894;Milik;Muszyna;powiat nowosądecki;763;;;;
895;Milonki;Trzyciąż;powiat olkuski;341;;;;
896;Milówka;Wojnicz;powiat tarnowski;549;;;;
897;Miłkowa;Korzenna;powiat nowosądecki;605;;;;
898;Miłocice;Słomniki;powiat krakowski;895;;;;
899;Minoga;Skała;powiat krakowski;443;;;;
