lp;Wieś;Gmina;Powiat;Populacja;Status;P;IleNiepustych;1097
454;Leśniaki;Siewierz;powiat będziński;390;;;;
455;Lgoczanka;Janów;powiat częstochowski;232;;;;
456;Lgota Błotna;Lelów;powiat częstochowski;151;;;;
457;Lgota Gawronna;Lelów;powiat częstochowski;111;;;;
458;Lgota Górna;Koziegłowy;powiat myszkowski;807;;;;
459;Lgota Mała;Kruszyna;powiat częstochowski;560;;;;
460;Lgota Murowana;Kroczyce;powiat zawierciański;417;;;;
461;Lgota-Mokrzesz;Koziegłowy;powiat myszkowski;375;;;;
462;Lgota-Nadwarcie;Koziegłowy;powiat myszkowski;480;;;;
463;Lgota;Kłobuck;powiat kłobucki;513;;;;
464;Lgotka;Kroczyce;powiat zawierciański;100;;;;
465;Libidza;Kłobuck;powiat kłobucki;688;;;;
466;Ligota Książęca;Rudnik;powiat raciborski;150;;;;
467;Ligota Łabędzka;Rudziniec;powiat gliwicki;280;;;;
468;Ligota Toszecka;Toszek;powiat gliwicki;270;;;;
469;Ligota Tworkowska;Lubomia;powiat wodzisławski;4;;;;
470;Ligota;Czechowice-Dziedzice;powiat bielski;5033;;;;
471;Lindów;Lipie;powiat kłobucki;227;;;;
472;Lipicze;Kłomnice;powiat częstochowski;298;;;;
473;Lipie;Dąbrowa Zielona;powiat częstochowski;36;;;;
474;Lipie;Lipie;powiat kłobucki;1064;;;;
475;Lipnik;Janów;powiat częstochowski;160;;;;
476;Lipowa;Lipowa;powiat żywiecki;4928;;;;
477;Lisowice;Pawonków;powiat lubliniecki;1096;;;;
478;Lisów;Herby;powiat lubliniecki;1929;;;;
479;Lubecko;Kochanowice;powiat lubliniecki;785;;;;
480;Lubockie;Kochanowice;powiat lubliniecki;553;;;;
481;Lubojenka;Mykanów;powiat częstochowski;597;;;;
482;Lubojna;Mykanów;powiat częstochowski;1053;;;;
483;Lubomia;Lubomia;powiat wodzisławski;3704;;;;
484;Luborcza;Koniecpol;powiat częstochowski;223;;;;
485;Lubsza;Woźniki;powiat lubliniecki;968;;;;
486;Ludwinów;Niegowa;powiat myszkowski;292;;;;
487;Lusławice;Janów;powiat częstochowski;336;;;;
488;Lutrowskie;Krzepice;powiat kłobucki;264;;;;
489;Lyski;Lyski;powiat rybnicki;1844;;;;
490;Łabędź;Koniecpol;powiat częstochowski;80;;;;
491;Łagiewniki Małe;Pawonków;powiat lubliniecki;739;;;;
492;Łagiewniki Wielkie;Pawonków;powiat lubliniecki;610;;;;
493;Łany Małe;Żarnowiec;powiat zawierciański;202;;;;
494;Łany Średnie;Żarnowiec;powiat zawierciański;251;;;;
495;Łany Wielkie;Sośnicowice;powiat gliwicki;734;;;;
496;Łany Wielkie;Żarnowiec;powiat zawierciański;302;;;;
497;Łany;Rudziniec;powiat gliwicki;385;;;;
498;Łańce;Kornowac;powiat raciborski;649;;;;
499;Łaziec;Konopiska;powiat częstochowski;428;;;;
500;Łaziska;Godów;powiat wodzisławski;1714;;;;
501;Łazy;Jasienica;powiat bielski;976;;;;
502;Łącza;Rudziniec;powiat gliwicki;350;;;;
503;Łączka;Dębowiec;powiat cieszyński;354;;;;
504;Łąka;Pszczyna;powiat pszczyński;3308;;;;
505;Łąkietka;Szczekociny;powiat zawierciański;1;;;;
506;Łebki;Herby;powiat lubliniecki;61;;;;
507;Łęg;Kruszyna;powiat częstochowski;93;;;;
508;Łęg;Nędza;powiat raciborski;407;;;;
509;Łękawica;Łękawica;powiat żywiecki;2372;;;;
510;Łobodno;Kłobuck;powiat kłobucki;1709;;;;
511;Łochynia;Mykanów;powiat częstochowski;265;;;;
512;Łodygowice;Łodygowice;powiat żywiecki;7683;;;;
513;Łojki;Blachownia;powiat częstochowski;1226;;;;
514;Łubie;Zbrosławice;powiat tarnogórski;688;;;;
515;Łubki;Zbrosławice;powiat tarnogórski;147;;;;
516;Łubowice;Rudnik;powiat raciborski;335;;;;
517;Ługi-Radły;Przystajń;powiat kłobucki;393;;;;
518;Łuków Śląski;Gaszowice;powiat rybnicki;757;;;;
519;Łuszczyn;Mstów;powiat częstochowski;64;;;;
520;Łutowiec;Niegowa;powiat myszkowski;135;;;;
521;Łysaków;Koniecpol;powiat częstochowski;37;;;;
522;Łysiec;Starcza;powiat częstochowski;557;;;;
523;Łysina;Łękawica;powiat żywiecki;98;;;;
524;Łysiny;Koniecpol;powiat częstochowski;238;;;;
525;Madalin;Rędziny;powiat częstochowski;1;;;;
526;Maków;Pietrowice Wielkie;powiat raciborski;596;;;;
527;Malinowice;Psary;powiat będziński;807;;;;
528;Małachów;Szczekociny;powiat zawierciański;1;;;;
529;Małoszyce;Żarnowiec;powiat zawierciański;282;;;;
530;Małusy Małe;Mstów;powiat częstochowski;317;;;;
531;Małusy Wielkie;Mstów;powiat częstochowski;431;;;;
532;Marianka Rędzińska;Rędziny;powiat częstochowski;568;;;;
533;Marianów;Popów;powiat kłobucki;123;;;;
534;Marklowice Górne;Zebrzydowice;powiat cieszyński;1105;;;;
535;Marklowice;Marklowice;powiat wodzisławski;5366;;;;
536;Markowice;Koziegłowy;powiat myszkowski;349;;;;
537;Masłońskie;Poraj;powiat myszkowski;648;;;;
538;Mazańcowice;Jasienica;powiat bielski;4065;;;;
539;Mazówki;Miedźno;powiat kłobucki;257;;;;
540;Mazury;Poczesna;powiat częstochowski;159;;;;
541;Mełchów;Lelów;powiat częstochowski;83;;;;
542;Meszna;Wilkowice;powiat bielski;2248;;;;
543;Michalinów;Przystajń;powiat kłobucki;1;;;;
544;Michałów Rudnicki;Kłomnice;powiat częstochowski;1;;;;
545;Michałów Rudnicki;Kłomnice;powiat częstochowski;182;;;;
546;Michałów;Koniecpol;powiat częstochowski;1;;;;
547;Michałów;Poczesna;powiat częstochowski;301;;;;
548;Miedary;Zbrosławice;powiat tarnogórski;1099;;;;
549;Miedźna;Miedźna;powiat pszczyński;1745;;;;
550;Miedźno;Miedźno;powiat kłobucki;2430;;;;
551;Mierzęcice;Mierzęcice;powiat będziński;2892;;;;
552;Międzybrodzie Bialskie;Czernichów;powiat żywiecki;3286;;;;
553;Międzybrodzie Żywieckie;Czernichów;powiat żywiecki;1448;;;;
554;Międzyrzecze Dolne;Jasienica;powiat bielski;1283;;;;
555;Międzyrzecze Górne;Jasienica;powiat bielski;2914;;;;
556;Międzyrzecze;Bojszowy;powiat bieruńsko-lędziński;1;;;;
557;Międzyświeć;Skoczów;powiat cieszyński;1242;;;;
558;Mikołajewice;Irządze;powiat zawierciański;98;;;;
559;Mikołeska;Tworóg;powiat tarnogórski;119;;;;
560;Milionów;Dąbrowa Zielona;powiat częstochowski;48;;;;
561;Milówka;Milówka;powiat żywiecki;4426;;;;
562;Miłość;Koziegłowy;powiat myszkowski;94;;;;
563;Mirów;Niegowa;powiat myszkowski;184;;;;
564;Mitręga;Łazy;powiat zawierciański;32;;;;
565;Mizerów;Suszec;powiat pszczyński;1559;;;;
566;Młynek;Poczesna;powiat częstochowski;1;;;;
567;Mnich;Chybie;powiat cieszyński;3636;;;;
568;Mochała;Herby;powiat lubliniecki;198;;;;
569;Moczydło;Niegowa;powiat myszkowski;242;;;;
570;Modzurów;Rudnik;powiat raciborski;412;;;;
571;Mokra;Miedźno;powiat kłobucki;738;;;;
572;Mokrus;Ogrodzieniec;powiat zawierciański;288;;;;
573;Mokrzesz;Mstów;powiat częstochowski;619;;;;
574;Molna;Ciasna;powiat lubliniecki;326;;;;
575;Morsko;Włodowice;powiat zawierciański;316;;;;
576;Mrówczak;Przystajń;powiat kłobucki;258;;;;
577;Mstów;Mstów;powiat częstochowski;1647;;;;
578;Mszana;Mszana;powiat wodzisławski;3874;;;;
579;Mutne;Jeleśnia;powiat żywiecki;443;;;;
580;Mykanów;Mykanów;powiat częstochowski;1056;;;;
581;Mysłów;Koziegłowy;powiat myszkowski;630;;;;
582;Myszkowice;Bobrowniki;powiat będziński;526;;;;
583;Mzurów;Niegowa;powiat myszkowski;359;;;;
584;Mzyki;Koziegłowy;powiat myszkowski;395;;;;
585;Najdziszów;Mierzęcice;powiat będziński;186;;;;
586;Nakło Śląskie;Świerklaniec;powiat tarnogórski;4224;;;;
587;Nakło;Lelów;powiat częstochowski;476;;;;
588;Napoleon;Lipie;powiat kłobucki;100;;;;
589;Natolin;Lipie;powiat kłobucki;198;;;;
590;Nędza;Nędza;powiat raciborski;3114;;;;
591;Nieboczowy;Lubomia;powiat wodzisławski;230;;;;
592;Nieborowice;Pilchowice;powiat gliwicki;1389;;;;
593;Niebyła;Dąbrowa Zielona;powiat częstochowski;27;;;;
594;Niegowa;Niegowa;powiat myszkowski;751;;;;
595;Niegowonice;Łazy;powiat zawierciański;1918;;;;
596;Niegowoniczki;Łazy;powiat zawierciański;601;;;;
597;Niegówka;Niegowa;powiat myszkowski;90;;;;
598;Niekarmia;Rudziniec;powiat gliwicki;126;;;;
599;Nieledwia;Milówka;powiat żywiecki;950;;;;
600;Nierada;Poczesna;powiat częstochowski;1090;;;;
601;Niewiesze;Rudziniec;powiat gliwicki;343;;;;
602;Niezdara;Ożarowice;powiat tarnogórski;519;;;;
603;Nieznanice;Kłomnice;powiat częstochowski;556;;;;
604;Niwki;Kłomnice;powiat częstochowski;1;;;;
605;Niwy;Woźniki;powiat lubliniecki;1;;;;
606;Nowa Kuźnica;Koziegłowy;powiat myszkowski;290;;;;
607;Nowa Tworoska;Tworóg;powiat tarnogórski;909;;;;
608;Nowa Wieś;Dąbrowa Zielona;powiat częstochowski;122;;;;
609;Nowa Wieś;Kłobuck;powiat kłobucki;298;;;;
610;Nowa Wieś;Poczesna;powiat częstochowski;579;;;;
611;Nowa Wieś;Popów;powiat kłobucki;199;;;;
612;Nowa Wieś;Lyski;powiat rybnicki;430;;;;
613;Nowa Wieś;Mierzęcice;powiat będziński;811;;;;
614;Nowa Wioska;Krzyżanowice;powiat raciborski;335;;;;
615;Nowa Wioska;Siewierz;powiat będziński;104;;;;
616;Nowe Bojszowy;Bojszowy;powiat bieruńsko-lędziński;1;;;;
617;Nowe Chechło;Świerklaniec;powiat tarnogórski;2049;;;;
618;Nowiny;Wręczyca Wielka;powiat kłobucki;318;;;;
619;Nowy Broniszew;Mykanów;powiat częstochowski;297;;;;
620;Nowy Kocin;Mykanów;powiat częstochowski;369;;;;
621;Oblasy;Koniecpol;powiat częstochowski;148;;;;
622;Ochaby Małe;Skoczów;powiat cieszyński;1171;;;;
623;Ochaby Wielkie;Skoczów;powiat cieszyński;963;;;;
624;Oczko;Koziegłowy;powiat myszkowski;109;;;;
625;Odra;Gorzyce;powiat wodzisławski;367;;;;
626;Ogorzelnik;Niegowa;powiat myszkowski;232;;;;
627;Ogrodzona;Dębowiec;powiat cieszyński;822;;;;
628;Okołowice;Koniecpol;powiat częstochowski;311;;;;
629;Okrajnik;Łękawica;powiat żywiecki;754;;;;
630;Okrąglik;Janów;powiat częstochowski;62;;;;
631;Okrąglik;Woźniki;powiat lubliniecki;1;;;;
632;Olbrachcice;Dąbrowa Zielona;powiat częstochowski;404;;;;
633;Olsztyn;Olsztyn;powiat częstochowski;2541;;;;
634;Olszyna;Herby;powiat lubliniecki;708;;;;
635;Olza;Gorzyce;powiat wodzisławski;1548;;;;
636;Ołudza;Szczekociny;powiat zawierciański;285;;;;
637;Opatów;Opatów;powiat kłobucki;1164;;;;
638;Ornontowice;Ornontowice;powiat mikołowski;6178;;;;
639;Orzech;Świerklaniec;powiat tarnogórski;2276;;;;
640;Osiek;Koziegłowy;powiat myszkowski;208;;;;
641;Osiny;Kamienica Polska;powiat częstochowski;785;;;;
642;Ossy;Ożarowice;powiat tarnogórski;514;;;;
643;Ostre;Lipowa;powiat żywiecki;426;;;;
644;Ostrowy nad Okszą;Miedźno;powiat kłobucki;2043;;;;
645;Ostrów;Kochanowice;powiat lubliniecki;1;;;;
646;Ostrów;Żarki;powiat myszkowski;293;;;;
647;Otola Mała;Żarnowiec;powiat zawierciański;47;;;;
648;Otola;Żarnowiec;powiat zawierciański;395;;;;
649;Owsiszcze;Krzyżanowice;powiat raciborski;761;;;;
650;Ożarowice;Ożarowice;powiat tarnogórski;1750;;;;
651;Pabianice;Janów;powiat częstochowski;224;;;;
652;Pacanów;Panki;powiat kłobucki;1;;;;
653;Pacierzów;Kłomnice;powiat częstochowski;461;;;;
654;Paczyna;Toszek;powiat gliwicki;1198;;;;
655;Paczynka;Toszek;powiat gliwicki;65;;;;
656;Pakuły;Woźniki;powiat lubliniecki;1;;;;
657;Palowice;Czerwionka-Leszczyny;powiat rybnicki;1523;;;;
658;Paniówki;Gierałtowice;powiat gliwicki;3158;;;;
659;Panki;Panki;powiat kłobucki;1884;;;;
660;Panoszów;Ciasna;powiat lubliniecki;484;;;;
661;Parkoszowice;Włodowice;powiat zawierciański;247;;;;
662;Parzymiechy;Lipie;powiat kłobucki;622;;;;
663;Paulinów;Lelów;powiat częstochowski;32;;;;
664;Pawełki;Kochanowice;powiat lubliniecki;224;;;;
665;Pawłowice;Pawłowice;powiat pszczyński;9085;;;;
666;Pawłowice;Toszek;powiat gliwicki;82;;;;
667;Pawłów;Pietrowice Wielkie;powiat raciborski;602;;;;
668;Pawonków;Pawonków;powiat lubliniecki;1490;;;;
669;Pewel Mała;Świnna;powiat żywiecki;1521;;;;
670;Pewel Ślemieńska;Świnna;powiat żywiecki;1558;;;;
671;Pewel Wielka;Jeleśnia;powiat żywiecki;1445;;;;
672;Pękowiec;Koniecpol;powiat częstochowski;1;;;;
673;Piaseczno;Kroczyce;powiat zawierciański;87;;;;
674;Piasek;Janów;powiat częstochowski;344;;;;
675;Piasek;Woźniki;powiat lubliniecki;315;;;;
676;Piasek;Pszczyna;powiat pszczyński;3803;;;;
677;Piaski;Koniecpol;powiat częstochowski;65;;;;
678;Piece;Gaszowice;powiat rybnicki;1025;;;;
679;Pielgrzymowice;Pawłowice;powiat pszczyński;2877;;;;
680;Pierściec;Skoczów;powiat cieszyński;2083;;;;
681;Pierzchno;Wręczyca Wielka;powiat kłobucki;405;;;;
682;Pietraszyn;Krzanowice;powiat raciborski;358;;;;
683;Pietrowice Wielkie;Pietrowice Wielkie;powiat raciborski;2149;;;;
684;Pietrzaki;Herby;powiat lubliniecki;91;;;;
685;Pietrzykowice;Łodygowice;powiat żywiecki;4745;;;;
686;Pilchowice;Pilchowice;powiat gliwicki;3246;;;;
687;Piła Druga;Wręczyca Wielka;powiat kłobucki;313;;;;
688;Piła Pierwsza;Wręczyca Wielka;powiat kłobucki;308;;;;
689;Pińczyce;Koziegłowy;powiat myszkowski;1015;;;;
690;Pisarzowice;Wilamowice;powiat bielski;6189;;;;
691;Pisarzowice;Toszek;powiat gliwicki;317;;;;
692;Płaczki;Popów;powiat kłobucki;107;;;;
693;Pławniowice;Rudziniec;powiat gliwicki;804;;;;
694;Płużniczka;Toszek;powiat gliwicki;218;;;;
695;Pniów;Toszek;powiat gliwicki;698;;;;
696;Pniówek;Pawłowice;powiat pszczyński;497;;;;
697;Poczesna;Poczesna;powiat częstochowski;784;;;;
698;Podbucze;Godów;powiat wodzisławski;201;;;;
699;Podlesice;Kroczyce;powiat zawierciański;287;;;;
700;Podlesie;Kamienica Polska;powiat częstochowski;1;;;;
701;Podlesie;Lelów;powiat częstochowski;514;;;;
702;Podleśna;Pilica;powiat zawierciański;43;;;;
703;Podłęże Królewskie;Krzepice;powiat kłobucki;196;;;;
704;Podłęże Szlacheckie;Przystajń;powiat kłobucki;285;;;;
705;Podwarpie;Siewierz;powiat będziński;672;;;;
706;Podzamcze;Ogrodzieniec;powiat zawierciański;966;;;;
707;Pogórze;Skoczów;powiat cieszyński;2076;;;;
708;Pogrzebień;Kornowac;powiat raciborski;1345;;;;
709;Pogwizdów;Hażlach;powiat cieszyński;3583;;;;
710;Połomia;Mszana;powiat wodzisławski;2602;;;;
711;Połomia;Tworóg;powiat tarnogórski;562;;;;
712;Ponięcice;Rudnik;powiat raciborski;226;;;;
713;Ponik;Janów;powiat częstochowski;343;;;;
714;Poniszowice;Rudziniec;powiat gliwicki;539;;;;
715;Popów;Popów;powiat kłobucki;703;;;;
716;Poraj;Poraj;powiat myszkowski;4156;;;;
717;Porąbka;Porąbka;powiat bielski;4044;;;;
718;Poręba;Pszczyna;powiat pszczyński;1134;;;;
719;Postaszowice;Niegowa;powiat myszkowski;251;;;;
720;Postęp;Koziegłowy;powiat myszkowski;324;;;;
721;Potępa;Krupski Młyn;powiat tarnogórski;960;;;;
722;Pradła;Kroczyce;powiat zawierciański;636;;;;
723;Praszczyki;Panki;powiat kłobucki;556;;;;
724;Preczów;Psary;powiat będziński;1036;;;;
725;Proboszczowice;Toszek;powiat gliwicki;142;;;;
726;Pruchna;Strumień;powiat cieszyński;2472;;;;
727;Przeczyce;Mierzęcice;powiat będziński;1441;;;;
728;Przegędza;Czerwionka-Leszczyny;powiat rybnicki;1755;;;;
729;Przezchlebie;Zbrosławice;powiat tarnogórski;882;;;;
730;Przybędza;Radziechowy-Wieprz;powiat żywiecki;1;;;;
731;Przyborów;Jeleśnia;powiat żywiecki;1650;;;;
732;Przybyłów;Kłomnice;powiat częstochowski;27;;;;
733;Przybynów;Żarki;powiat myszkowski;709;;;;
734;Przychody;Pilica;powiat zawierciański;160;;;;
735;Przyłęk;Szczekociny;powiat zawierciański;91;;;;
736;Przyłęków;Świnna;powiat żywiecki;305;;;;
737;Przyłubsko;Kroczyce;powiat zawierciański;186;;;;
738;Przymiłowice-Kotysów;Olsztyn;powiat częstochowski;1;;;;
739;Przymiłowice-Podgrabie;Olsztyn;powiat częstochowski;1;;;;
740;Przymiłowice;Olsztyn;powiat częstochowski;826;;;;
741;Przyrów;Przyrów;powiat częstochowski;1144;;;;
742;Przystajń;Przystajń;powiat kłobucki;2306;;;;
743;Przyszowice;Gierałtowice;powiat gliwicki;3414;;;;
744;Psary;Woźniki;powiat lubliniecki;1298;;;;
745;Psary;Psary;powiat będziński;2774;;;;
746;Pstrążna;Lyski;powiat rybnicki;991;;;;
747;Ptakowice;Zbrosławice;powiat tarnogórski;579;;;;
748;Puńców;Goleszów;powiat cieszyński;1660;;;;
749;Pustkowie Lgockie;Koziegłowy;powiat myszkowski;307;;;;
750;Puszczew;Wręczyca Wielka;powiat kłobucki;666;;;;
751;Pyrzowice;Ożarowice;powiat tarnogórski;561;;;;
752;Rachowice;Sośnicowice;powiat gliwicki;737;;;;
753;Raczkowice;Dąbrowa Zielona;powiat częstochowski;206;;;;
754;Radonia;Wielowieś;powiat gliwicki;407;;;;
755;Radostków-Kolonia;Mykanów;powiat częstochowski;1;;;;
756;Radostków;Mykanów;powiat częstochowski;969;;;;
757;Radostowice;Suszec;powiat pszczyński;1810;;;;
758;Radoszewnica;Koniecpol;powiat częstochowski;407;;;;
759;Raduń;Wielowieś;powiat gliwicki;72;;;;
760;Radziechowy;Radziechowy-Wieprz;powiat żywiecki;5405;;;;
761;Rajcza;Rajcza;powiat żywiecki;3320;;;;
762;Raszczyce;Lyski;powiat rybnicki;1098;;;;
763;Rębielice Królewskie;Popów;powiat kłobucki;784;;;;
764;Rębielice Szlacheckie;Lipie;powiat kłobucki;446;;;;
765;Rędziny;Rędziny;powiat częstochowski;4637;;;;
766;Rędziny;Szczekociny;powiat zawierciański;40;;;;
767;Rększowice;Konopiska;powiat częstochowski;917;;;;
768;Rogoźnik;Bobrowniki;powiat będziński;3075;;;;
769;Rogów;Gorzyce;powiat wodzisławski;3122;;;;
770;Rokitno Szlacheckie;Łazy;powiat zawierciański;1233;;;;
771;Rokitno;Szczekociny;powiat zawierciański;761;;;;
772;Romanów;Kamienica Polska;powiat częstochowski;1;;;;
773;Roszków;Krzyżanowice;powiat raciborski;408;;;;
774;Rozalin;Lipie;powiat kłobucki;97;;;;
775;Roztropice;Jasienica;powiat bielski;774;;;;
776;Ruda Kozielska;Kuźnia Raciborska;powiat raciborski;588;;;;
777;Ruda;Kuźnia Raciborska;powiat raciborski;239;;;;
778;Rudnik Mały;Starcza;powiat częstochowski;515;;;;
779;Rudnik Wielki;Kamienica Polska;powiat częstochowski;1002;;;;
780;Rudnik;Hażlach;powiat cieszyński;526;;;;
781;Rudnik;Rudnik;powiat raciborski;1003;;;;
782;Rudniki-Kolonia;Koniecpol;powiat częstochowski;73;;;;
783;Rudniki;Koniecpol;powiat częstochowski;76;;;;
784;Rudniki;Rędziny;powiat częstochowski;1512;;;;
785;Rudniki;Włodowice;powiat zawierciański;1301;;;;
786;Rudno;Rudziniec;powiat gliwicki;1114;;;;
787;Rudołtowice;Pszczyna;powiat pszczyński;1211;;;;
788;Rudy;Kuźnia Raciborska;powiat raciborski;2745;;;;
789;Rudyszwałd;Krzyżanowice;powiat raciborski;712;;;;
790;Rudzica;Jasienica;powiat bielski;3196;;;;
791;Rudziczka;Suszec;powiat pszczyński;1579;;;;
792;Rudziniec;Rudziniec;powiat gliwicki;1530;;;;
793;Rusinowice;Koszęcin;powiat lubliniecki;1450;;;;
794;Rybarzowice;Buczkowice;powiat bielski;3506;;;;
795;Rybna;Mykanów;powiat częstochowski;693;;;;
796;Rybno;Kłobuck;powiat kłobucki;202;;;;
797;Rycerka Dolna;Rajcza;powiat żywiecki;1458;;;;
798;Rycerka Górna;Rajcza;powiat żywiecki;1399;;;;
799;Rychwałd;Gilowice;powiat żywiecki;1700;;;;
800;Rychwałdek;Świnna;powiat żywiecki;835;;;;
801;Ryczów-Kolonia;Ogrodzieniec;powiat zawierciański;327;;;;
802;Ryczów;Ogrodzieniec;powiat zawierciański;813;;;;
803;Rywaczki;Miedźno;powiat kłobucki;1;;;;
804;Rzeczyce;Rudziniec;powiat gliwicki;707;;;;
805;Rzeki Małe;Kłomnice;powiat częstochowski;259;;;;
806;Rzeki Wielkie;Kłomnice;powiat częstochowski;371;;;;
807;Rzeniszów;Koziegłowy;powiat myszkowski;408;;;;
808;Rzerzęczyce;Kłomnice;powiat częstochowski;1838;;;;
809;Rzędkowice;Włodowice;powiat zawierciański;528;;;;
810;Rzuchów;Kornowac;powiat raciborski;1111;;;;
811;Sadowie;Irządze;powiat zawierciański;244;;;;
812;Sadowie;Mierzęcice;powiat będziński;432;;;;
813;Sadów;Koszęcin;powiat lubliniecki;1506;;;;
814;Samborowice;Pietrowice Wielkie;powiat raciborski;639;;;;
815;Sarnów;Psary;powiat będziński;2016;;;;
816;Sarnów;Toszek;powiat gliwicki;389;;;;
817;Sączów;Bobrowniki;powiat będziński;1373;;;;
818;Siadcza;Pilica;powiat zawierciański;154;;;;
819;Siamoszyce;Kroczyce;powiat zawierciański;206;;;;
820;Siedlec Duży;Koziegłowy;powiat myszkowski;801;;;;
821;Siedlec Mały;Koziegłowy;powiat myszkowski;55;;;;
822;Siedlec;Janów;powiat częstochowski;544;;;;
823;Siedlec;Mstów;powiat częstochowski;494;;;;
824;Siedliska;Szczekociny;powiat zawierciański;220;;;;
825;Siedliska;Kuźnia Raciborska;powiat raciborski;558;;;;
826;Siedliszowice;Kroczyce;powiat zawierciański;321;;;;
827;Siekierowizna;Przystajń;powiat kłobucki;99;;;;
828;Siemięrzyce;Kroczyce;powiat zawierciański;167;;;;
829;Siemonia;Bobrowniki;powiat będziński;992;;;;
830;Sienna;Lipowa;powiat żywiecki;947;;;;
831;Sierakowice;Sośnicowice;powiat gliwicki;1143;;;;
832;Sieraków Śląski;Ciasna;powiat lubliniecki;1562;;;;
833;Sieraków;Przyrów;powiat częstochowski;209;;;;
834;Sierbowice;Pilica;powiat zawierciański;186;;;;
835;Sieroty;Wielowieś;powiat gliwicki;507;;;;
836;Simoradz;Dębowiec;powiat cieszyński;990;;;;
837;Skałka;Włodowice;powiat zawierciański;228;;;;
838;Skowronów;Janów;powiat częstochowski;105;;;;
839;Skrajnica;Olsztyn;powiat częstochowski;360;;;;
840;Skrajniwa;Lelów;powiat częstochowski;114;;;;
841;Skrbeńsko;Godów;powiat wodzisławski;974;;;;
842;Skrzydlów;Kłomnice;powiat częstochowski;811;;;;
843;Skrzydłowice;Pawonków;powiat lubliniecki;353;;;;
844;Skrzyszów;Godów;powiat wodzisławski;3751;;;;
845;Sławienko;Rudnik;powiat raciborski;9;;;;
846;Sławików;Rudnik;powiat raciborski;437;;;;
847;Sławniów;Pilica;powiat zawierciański;781;;;;
848;Słotwina;Lipowa;powiat żywiecki;812;;;;
849;Słowik;Poczesna;powiat częstochowski;871;;;;
850;Słupsko;Rudziniec;powiat gliwicki;415;;;;
851;Smolarze;Popów;powiat kłobucki;1;;;;
852;Smoleń;Pilica;powiat zawierciański;229;;;;
853;Smolnica;Sośnicowice;powiat gliwicki;1438;;;;
854;Smyków;Przyrów;powiat częstochowski;67;;;;
855;Soblówka;Ujsoły;powiat żywiecki;555;;;;
856;Soborzyce;Dąbrowa Zielona;powiat częstochowski;708;;;;
857;Sobuczyna;Poczesna;powiat częstochowski;199;;;;
858;Sokole Pole;Janów;powiat częstochowski;154;;;;
859;Sokolniki;Niegowa;powiat myszkowski;740;;;;
860;Solarnia;Pawonków;powiat lubliniecki;401;;;;
861;Solca;Pilica;powiat zawierciański;144;;;;
862;Sopotnia Mała;Jeleśnia;powiat żywiecki;1172;;;;
863;Sopotnia Wielka;Jeleśnia;powiat żywiecki;1614;;;;
864;Sól-Kiczora;Rajcza;powiat żywiecki;1;;;;
865;Sól;Rajcza;powiat żywiecki;1573;;;;
866;Srocko;Mstów;powiat częstochowski;461;;;;
867;Stanica;Pilchowice;powiat gliwicki;1603;;;;
868;Stanisławice;Koniecpol;powiat częstochowski;153;;;;
869;Stanisławów;Lipie;powiat kłobucki;480;;;;
870;Stanisławów;Przyrów;powiat częstochowski;82;;;;
871;Stanki;Krzepice;powiat kłobucki;69;;;;
872;Stanowice;Czerwionka-Leszczyny;powiat rybnicki;2554;;;;
873;Stany;Przystajń;powiat kłobucki;186;;;;
874;Stara Huta;Koziegłowy;powiat myszkowski;609;;;;
875;Stara Wieś;Wilamowice;powiat bielski;2138;;;;
876;Starcza;Starcza;powiat częstochowski;1245;;;;
877;Starokrzepice;Krzepice;powiat kłobucki;1173;;;;
878;Staromieście;Lelów;powiat częstochowski;252;;;;
879;Staropole;Przyrów;powiat częstochowski;205;;;;
880;Stary Broniszew;Mykanów;powiat częstochowski;658;;;;
881;Stary Cykarzew;Mykanów;powiat częstochowski;587;;;;
882;Stary Kocin;Mykanów;powiat częstochowski;524;;;;
883;Stary Koniecpol;Koniecpol;powiat częstochowski;610;;;;
884;Starzyny;Szczekociny;powiat zawierciański;265;;;;
885;Strzebiń;Koszęcin;powiat lubliniecki;3489;;;;
886;Strzybnik;Rudnik;powiat raciborski;245;;;;
887;Strzyżowice;Psary;powiat będziński;1918;;;;
888;Studzienice;Pszczyna;powiat pszczyński;2141;;;;
889;Studzionka;Pszczyna;powiat pszczyński;2383;;;;
890;Suliszowice;Żarki;powiat myszkowski;231;;;;
891;Sumina;Lyski;powiat rybnicki;997;;;;
892;Suszec;Suszec;powiat pszczyński;4591;;;;
893;Sygontka;Przyrów;powiat częstochowski;252;;;;
894;Syrynia;Lubomia;powiat wodzisławski;3247;;;;
895;Szałsza;Zbrosławice;powiat tarnogórski;906;;;;
896;Szare;Milówka;powiat żywiecki;757;;;;
897;Szarki;Krzepice;powiat kłobucki;235;;;;
898;Szarlejka;Wręczyca Wielka;powiat kłobucki;953;;;;
899;Szczejkowice;Czerwionka-Leszczyny;powiat rybnicki;1762;;;;
900;Szczerbice;Gaszowice;powiat rybnicki;2563;;;;
901;Szklarnia;Kochanowice;powiat lubliniecki;78;;;;
902;Szonowice;Rudnik;powiat raciborski;267;;;;
903;Szyce;Pilica;powiat zawierciański;336;;;;
904;Szymocice;Nędza;powiat raciborski;324;;;;
905;Szypowice;Kroczyce;powiat zawierciański;252;;;;
906;Szyszki;Szczekociny;powiat zawierciański;23;;;;
