lp;Wieś;Gmina;Powiat;Populacja;Status;P;IleNiepustych;1017
455;Lipowa;Dąbrowa;powiat opolski;139;;;;
456;Lipowa;Grodków;powiat brzeski;434;;;;
457;Lipowa;Nysa;powiat nyski;431;;;;
458;Lisie Kąty;Paczków;powiat nyski;67;;;;
459;Lisięcice;Głubczyce;powiat głubczycki;788;;;;
460;Lubcz;Grodków;powiat brzeski;201;;;;
461;Lubiatów;Otmuchów;powiat nyski;266;;;;
462;Lubicz;Lubsza;powiat brzeski;124;;;;
463;Lubienia;Popielów;powiat opolski;355;;;;
464;Lubieszów;Bierawa;powiat kędzierzyńsko-kozielski;523;;;;
465;Lubnów;Pokój;powiat namysłowski;251;;;;
466;Luboszyce;Łubniany;powiat opolski;1622;;;;
467;Lubotyń;Kietrz;powiat głubczycki;341;;;;
468;Lubrza;Lubrza;powiat prudnicki;933;;;;
469;Lubska;Wilków;powiat namysłowski;194;;;;
470;Lubsza;Lubsza;powiat brzeski;1492;;;;
471;Ludmierzyce;Kietrz;powiat głubczycki;114;;;;
472;Lwowiany;Głubczyce;powiat głubczycki;141;;;;
473;Ładza;Pokój;powiat namysłowski;411;;;;
474;Łambinowice;Łambinowice;powiat nyski;2320;;;;
475;Łaniec;Polska Cerekiew;powiat kędzierzyńsko-kozielski;114;;;;
476;Łany;Cisek;powiat kędzierzyńsko-kozielski;613;;;;
477;Łaziska;Jemielnica;powiat strzelecki;603;;;;
478;Łączany;Namysłów;powiat namysłowski;310;;;;
479;Łącznik;Biała;powiat prudnicki;1120;;;;
480;Łąka Prudnicka;Prudnik;powiat prudnicki;1289;;;;
481;Łąka;Otmuchów;powiat nyski;346;;;;
482;Łąka;Zębowice;powiat oleski;142;;;;
483;Łąki Kozielskie;Leśnica;powiat strzelecki;369;;;;
484;Łężce;Reńska Wieś;powiat kędzierzyńsko-kozielski;590;;;;
485;Łomnica;Olesno;powiat oleski;461;;;;
486;Łosiów;Lewin Brzeski;powiat brzeski;1433;;;;
487;Łowkowice;Kluczbork;powiat kluczborski;572;;;;
488;Łowkowice;Strzeleczki;powiat krapkowicki;591;;;;
489;Łowoszów;Olesno;powiat oleski;493;;;;
490;Łubniany;Łubniany;powiat opolski;1616;;;;
491;Łukowice Brzeskie;Skarbimierz;powiat brzeski;524;;;;
492;Maciejowice;Otmuchów;powiat nyski;541;;;;
493;Maciejów;Kluczbork;powiat kluczborski;125;;;;
494;Maciowakrze;Pawłowiczki;powiat kędzierzyńsko-kozielski;365;;;;
495;Magnuszowice;Niemodlin;powiat opolski;318;;;;
496;Magnuszowiczki;Niemodlin;powiat opolski;117;;;;
497;Makowczyce;Dobrodzień;powiat oleski;229;;;;
498;Makowice;Skoroszyce;powiat nyski;528;;;;
499;Malerzowice Wielkie;Łambinowice;powiat nyski;493;;;;
500;Malnia;Gogolin;powiat krapkowicki;685;;;;
501;Małujowice;Skarbimierz;powiat brzeski;436;;;;
502;Mańkowice;Łambinowice;powiat nyski;611;;;;
503;Marki;Praszka;powiat oleski;108;;;;
504;Markotów Duży;Wołczyn;powiat kluczborski;172;;;;
505;Markotów Mały;Wołczyn;powiat kluczborski;86;;;;
506;Markowice;Głuchołazy;powiat nyski;183;;;;
507;Masów;Łubniany;powiat opolski;280;;;;
508;Mąkoszyce;Lubsza;powiat brzeski;689;;;;
509;Mechnica;Reńska Wieś;powiat kędzierzyńsko-kozielski;770;;;;
510;Mechnice;Dąbrowa;powiat opolski;1183;;;;
511;Meszno;Otmuchów;powiat nyski;307;;;;
512;Michalice;Namysłów;powiat namysłowski;84;;;;
513;Michałkowice;Branice;powiat głubczycki;141;;;;
514;Michałowice;Lubsza;powiat brzeski;642;;;;
515;Michałów;Olszanka;powiat brzeski;463;;;;
516;Michałówek;Niemodlin;powiat opolski;258;;;;
517;Miechowa;Byczyna;powiat kluczborski;264;;;;
518;Miedziana;Tarnów Opolski;powiat opolski;602;;;;
519;Miejsce Odrzańskie;Cisek;powiat kędzierzyńsko-kozielski;241;;;;
520;Miejsce;Świerczów;powiat namysłowski;240;;;;
521;Mierzęcin;Pawłowiczki;powiat kędzierzyńsko-kozielski;92;;;;
522;Mierzęcin;Polska Cerekiew;powiat kędzierzyńsko-kozielski;47;;;;
523;Mieszkowice;Prudnik;powiat prudnicki;390;;;;
524;Mikolin;Lewin Brzeski;powiat brzeski;259;;;;
525;Mikołajowa;Grodków;powiat brzeski;123;;;;
526;Mikowice;Namysłów;powiat namysłowski;329;;;;
527;Milice;Pawłowiczki;powiat kędzierzyńsko-kozielski;166;;;;
528;Miłowice;Biała;powiat prudnicki;119;;;;
529;Minkowskie;Namysłów;powiat namysłowski;346;;;;
530;Miodary;Świerczów;powiat namysłowski;280;;;;
531;Mionów;Głogówek;powiat prudnicki;215;;;;
532;Młodnik;Murów;powiat opolski;78;;;;
533;Młodoszowice;Grodków;powiat brzeski;326;;;;
534;Młokicie;Wilków;powiat namysłowski;173;;;;
535;Młyny;Rudniki;powiat oleski;327;;;;
536;Mnichus;Ozimek;powiat opolski;127;;;;
537;Mochów;Głogówek;powiat prudnicki;384;;;;
538;Mokra;Biała;powiat prudnicki;150;;;;
539;Mokre-Kolonia;Głubczyce;powiat głubczycki;112;;;;
540;Mokre;Głubczyce;powiat głubczycki;146;;;;
541;Molestowice;Niemodlin;powiat opolski;110;;;;
542;Morów;Nysa;powiat nyski;322;;;;
543;Moszczanka;Prudnik;powiat prudnicki;1067;;;;
544;Moszna;Strzeleczki;powiat krapkowicki;349;;;;
545;Mroczkowa;Skoroszyce;powiat nyski;216;;;;
546;Murów;Murów;powiat opolski;1218;;;;
547;Myszowice;Korfantów;powiat nyski;132;;;;
548;Myśliborzyce;Lubsza;powiat brzeski;208;;;;
549;Myślina;Dobrodzień;powiat oleski;514;;;;
550;Naczęsławice;Pawłowiczki;powiat kędzierzyńsko-kozielski;429;;;;
551;Naczysławki;Reńska Wieś;powiat kędzierzyńsko-kozielski;143;;;;
552;Nadziejów;Otmuchów;powiat nyski;205;;;;
553;Nakło;Tarnów Opolski;powiat opolski;1425;;;;
554;Narok;Dąbrowa;powiat opolski;744;;;;
555;Nasale;Byczyna;powiat kluczborski;346;;;;
556;Nasiedle;Kietrz;powiat głubczycki;326;;;;
557;Niekazanice;Branice;powiat głubczycki;142;;;;
558;Niemysłowice;Prudnik;powiat prudnicki;627;;;;
559;Nieradowice;Otmuchów;powiat nyski;108;;;;
560;Niesiebędowice;Korfantów;powiat nyski;124;;;;
561;Niewodniki;Dąbrowa;powiat opolski;405;;;;
562;Niezdrowice;Ujazd;powiat strzelecki;598;;;;
563;Nieznaszyn;Cisek;powiat kędzierzyńsko-kozielski;176;;;;
564;Niwki;Chrząstowice;powiat opolski;254;;;;
565;Niwki;Namysłów;powiat namysłowski;67;;;;
566;Niwki;Strzelce Opolskie;powiat strzelecki;93;;;;
567;Niwnica;Nysa;powiat nyski;809;;;;
568;Nogowczyce;Ujazd;powiat strzelecki;302;;;;
569;Nowa Bogacica;Kluczbork;powiat kluczborski;133;;;;
570;Nowa Cerekwia;Kietrz;powiat głubczycki;720;;;;
571;Nowa Jamka;Dąbrowa;powiat opolski;157;;;;
572;Nowa Kuźnia;Prószków;powiat opolski;321;;;;
573;Nowa Schodnia;Ozimek;powiat opolski;246;;;;
574;Nowa Głubczycka;Głubczyce;powiat głubczycki;192;;;;
575;Nowa Mała;Grodków;powiat brzeski;359;;;;
576;Nowa Mała;Lewin Brzeski;powiat brzeski;245;;;;
577;Nowa Prudnicka;Biała;powiat prudnicki;207;;;;
578;Nowa Wieś;Gorzów Śląski;powiat oleski;221;;;;
579;Nowa Wieś;Domaszowice;powiat namysłowski;91;;;;
580;Nowaki;Pakosławice;powiat nyski;274;;;;
581;Nowe Budkowice;Murów;powiat opolski;322;;;;
582;Nowe Gołuszowice;Głubczyce;powiat głubczycki;108;;;;
583;Nowe Karmonki;Radłów;powiat oleski;400;;;;
584;Nowe Kolnie;Lubsza;powiat brzeski;159;;;;
585;Nowe Kotkowice;Głogówek;powiat prudnicki;102;;;;
586;Nowe Sady;Głubczyce;powiat głubczycki;108;;;;
587;Nowe Siołkowice;Popielów;powiat opolski;348;;;;
588;Nowe Smarchowice;Namysłów;powiat namysłowski;294;;;;
589;Nowy Browiniec;Lubrza;powiat prudnicki;395;;;;
590;Nowy Dwór Prudnicki;Krapkowice;powiat krapkowicki;124;;;;
591;Nowy Folwark;Namysłów;powiat namysłowski;67;;;;
592;Nowy Las;Głuchołazy;powiat nyski;425;;;;
593;Nowy Rożnów;Głubczyce;powiat głubczycki;130;;;;
594;Nowy Świat;Lubsza;powiat brzeski;151;;;;
595;Nowy Świętów;Głuchołazy;powiat nyski;826;;;;
596;Objazda;Namysłów;powiat namysłowski;150;;;;
597;Obórki;Olszanka;powiat brzeski;298;;;;
598;Obrowiec;Gogolin;powiat krapkowicki;455;;;;
599;Ochodze;Komprachcice;powiat opolski;1228;;;;
600;Odrowąż;Gogolin;powiat krapkowicki;546;;;;
601;Ogiernicze;Biała;powiat prudnicki;128;;;;
602;Ogonów;Kamiennik;powiat nyski;60;;;;
603;Okoły;Murów;powiat opolski;88;;;;
604;Olbrachcice;Biała;powiat prudnicki;328;;;;
605;Oldrzyszowice;Lewin Brzeski;powiat brzeski;310;;;;
606;Oleszka;Zdzieszowice;powiat krapkowicki;189;;;;
607;Olszanka;Olszanka;powiat brzeski;463;;;;
608;Olszowa;Ujazd;powiat strzelecki;471;;;;
609;Olszynka;Lubrza;powiat prudnicki;226;;;;
610;Opawica;Głubczyce;powiat głubczycki;88;;;;
611;Ortowice;Bierawa;powiat kędzierzyńsko-kozielski;256;;;;
612;Osiecko;Zębowice;powiat oleski;87;;;;
613;Osiek Duży;Świerczów;powiat namysłowski;43;;;;
614;Osiek Grodkowski;Grodków;powiat brzeski;361;;;;
615;Osiek;Strzelce Opolskie;powiat strzelecki;397;;;;
616;Osiny;Komprachcice;powiat opolski;579;;;;
617;Osowiec;Turawa;powiat opolski;1286;;;;
618;Ostrożnica;Pawłowiczki;powiat kędzierzyńsko-kozielski;935;;;;
619;Oś;Lasowice Wielkie;powiat kluczborski;47;;;;
620;Otmice;Izbicko;powiat strzelecki;1150;;;;
621;Otoki;Biała;powiat prudnicki;186;;;;
622;Pakosławice;Pakosławice;powiat nyski;526;;;;
623;Pakoszów;Gorzów Śląski;powiat oleski;106;;;;
624;Paruszowice;Byczyna;powiat kluczborski;275;;;;
625;Pawłowice Namysłowskie;Namysłów;powiat namysłowski;128;;;;
626;Pawłowice;Gorzów Śląski;powiat oleski;425;;;;
627;Pawłowiczki;Pawłowiczki;powiat kędzierzyńsko-kozielski;1159;;;;
628;Pawłów;Skarbimierz;powiat brzeski;444;;;;
629;Pągów;Wilków;powiat namysłowski;380;;;;
630;Pępice;Skarbimierz;powiat brzeski;387;;;;
631;Piastowice;Lubsza;powiat brzeski;177;;;;
632;Piątkowice;Łambinowice;powiat nyski;336;;;;
633;Piechocice;Korfantów;powiat nyski;128;;;;
634;Pieczyska;Świerczów;powiat namysłowski;50;;;;
635;Pielgrzymowice;Wilków;powiat namysłowski;85;;;;
636;Pielgrzymów;Głubczyce;powiat głubczycki;56;;;;
637;Pietna;Krapkowice;powiat krapkowicki;390;;;;
638;Pietraszów;Dobrodzień;powiat oleski;214;;;;
639;Pietrowice;Głubczyce;powiat głubczycki;137;;;;
640;Pilszcz;Kietrz;powiat głubczycki;645;;;;
641;Piorunkowice;Prudnik;powiat prudnicki;187;;;;
642;Piotrowa;Niemodlin;powiat opolski;172;;;;
643;Piotrowice Nyskie;Otmuchów;powiat nyski;275;;;;
644;Piotrówka;Jemielnica;powiat strzelecki;958;;;;
645;Pisarzowice;Lubsza;powiat brzeski;729;;;;
646;Pisarzowice;Strzeleczki;powiat krapkowicki;423;;;;
647;Pleśnica;Korfantów;powiat nyski;57;;;;
648;Pludry;Dobrodzień;powiat oleski;1007;;;;
649;Płużnica Wielka;Strzelce Opolskie;powiat strzelecki;177;;;;
650;Pniewie;Skoroszyce;powiat nyski;83;;;;
651;Poborszów;Reńska Wieś;powiat kędzierzyńsko-kozielski;500;;;;
652;Pociękarb;Reńska Wieś;powiat kędzierzyńsko-kozielski;125;;;;
653;Poczołków;Zębowice;powiat oleski;135;;;;
654;Podkamień;Nysa;powiat nyski;118;;;;
655;Podlesie;Cisek;powiat kędzierzyńsko-kozielski;182;;;;
656;Podlesie;Głuchołazy;powiat nyski;167;;;;
657;Pogorzałka;Byczyna;powiat kluczborski;29;;;;
658;Pogorzela;Olszanka;powiat brzeski;576;;;;
659;Pogórze;Biała;powiat prudnicki;652;;;;
660;Pokój;Pokój;powiat namysłowski;1386;;;;
661;Pokrzywna;Głuchołazy;powiat nyski;267;;;;
662;Pokrzywnica;Reńska Wieś;powiat kędzierzyńsko-kozielski;786;;;;
663;Polana;Grodków;powiat brzeski;108;;;;
664;Polanowice;Byczyna;powiat kluczborski;532;;;;
665;Polesie;Rudniki;powiat oleski;57;;;;
666;Polkowskie;Domaszowice;powiat namysłowski;174;;;;
667;Polska Cerekiew;Polska Cerekiew;powiat kędzierzyńsko-kozielski;1244;;;;
668;Polska Nowa Wieś;Komprachcice;powiat opolski;1798;;;;
669;Polski Świętów;Głuchołazy;powiat nyski;358;;;;
670;Połowa;Polska Cerekiew;powiat kędzierzyńsko-kozielski;52;;;;
671;Pomorzowice;Głubczyce;powiat głubczycki;353;;;;
672;Pomorzowiczki;Głubczyce;powiat głubczycki;79;;;;
673;Popielowska Kolonia;Popielów;powiat opolski;113;;;;
674;Popielów;Popielów;powiat opolski;1978;;;;
675;Porąbki;Rudniki;powiat oleski;79;;;;
676;Poręba;Leśnica;powiat strzelecki;245;;;;
677;Posucice;Branice;powiat głubczycki;170;;;;
678;Poznowice;Izbicko;powiat strzelecki;289;;;;
679;Prądy;Dąbrowa;powiat opolski;299;;;;
680;Prędocin;Skarbimierz;powiat brzeski;189;;;;
681;Prężyna;Biała;powiat prudnicki;278;;;;
682;Prężynka;Lubrza;powiat prudnicki;335;;;;
683;Prosna;Praszka;powiat oleski;110;;;;
684;Proślice;Byczyna;powiat kluczborski;327;;;;
685;Prusinowice;Pakosławice;powiat nyski;667;;;;
686;Prusków;Zębowice;powiat oleski;117;;;;
687;Przechód;Korfantów;powiat nyski;692;;;;
688;Przecza;Lewin Brzeski;powiat brzeski;543;;;;
689;Przeczów;Namysłów;powiat namysłowski;341;;;;
690;Przedborowice;Pawłowiczki;powiat kędzierzyńsko-kozielski;70;;;;
691;Przedmość;Praszka;powiat oleski;649;;;;
692;Przełęk;Nysa;powiat nyski;542;;;;
693;Przewóz;Cisek;powiat kędzierzyńsko-kozielski;330;;;;
694;Przydroże Małe;Korfantów;powiat nyski;303;;;;
695;Przydroże Wielkie;Korfantów;powiat nyski;151;;;;
696;Przylesie Dolne;Grodków;powiat brzeski;325;;;;
697;Przylesie;Olszanka;powiat brzeski;727;;;;
698;Przysiecz;Prószków;powiat opolski;541;;;;
699;Przywory;Tarnów Opolski;powiat opolski;1071;;;;
700;Pszczonki;Byczyna;powiat kluczborski;127;;;;
701;Pszeniczna;Wilków;powiat namysłowski;181;;;;
702;Ptakowice;Lewin Brzeski;powiat brzeski;233;;;;
703;Pustków;Ozimek;powiat opolski;108;;;;
704;Puszyna;Korfantów;powiat nyski;354;;;;
705;Raciszów;Lubsza;powiat brzeski;79;;;;
706;Racławice Śląskie;Głogówek;powiat prudnicki;1311;;;;
707;Racławiczki;Strzeleczki;powiat krapkowicki;735;;;;
708;Radawie;Zębowice;powiat oleski;849;;;;
709;Radłów;Radłów;powiat oleski;639;;;;
710;Radomierowice;Murów;powiat opolski;205;;;;
711;Radostynia;Biała;powiat prudnicki;381;;;;
712;Radoszowice;Niemodlin;powiat opolski;320;;;;
713;Radoszowy;Pawłowiczki;powiat kędzierzyńsko-kozielski;188;;;;
714;Radynia;Głubczyce;powiat głubczycki;137;;;;
715;Radziejów;Reńska Wieś;powiat kędzierzyńsko-kozielski;194;;;;
716;Radzikowice;Nysa;powiat nyski;371;;;;
717;Raków;Baborów;powiat głubczycki;364;;;;
718;Raszowa;Leśnica;powiat strzelecki;1060;;;;
719;Raszowa;Tarnów Opolski;powiat opolski;741;;;;
720;Ratnowice;Otmuchów;powiat nyski;152;;;;
721;Rączka;Korfantów;powiat nyski;102;;;;
722;Regulice;Nysa;powiat nyski;296;;;;
723;Reńska Wieś;Pakosławice;powiat nyski;396;;;;
724;Reńska Wieś;Reńska Wieś;powiat kędzierzyńsko-kozielski;1523;;;;
725;Rogalice;Lubsza;powiat brzeski;310;;;;
726;Rogi;Niemodlin;powiat opolski;178;;;;
727;Rogożany;Kietrz;powiat głubczycki;184;;;;
728;Rogów Opolski;Krapkowice;powiat krapkowicki;626;;;;
729;Rogów;Grodków;powiat brzeski;40;;;;
730;Rosochy;Praszka;powiat oleski;234;;;;
731;Rostkowice;Biała;powiat prudnicki;184;;;;
732;Roszkowice;Byczyna;powiat kluczborski;507;;;;
733;Roszkowice;Lubsza;powiat brzeski;129;;;;
734;Roszkowice;Niemodlin;powiat opolski;147;;;;
735;Roszowice;Cisek;powiat kędzierzyńsko-kozielski;192;;;;
736;Roszowicki Las;Cisek;powiat kędzierzyńsko-kozielski;511;;;;
737;Rozkochów;Walce;powiat krapkowicki;476;;;;
738;Rozmierka;Strzelce Opolskie;powiat strzelecki;898;;;;
739;Rozmierz;Strzelce Opolskie;powiat strzelecki;410;;;;
740;Rozterk;Praszka;powiat oleski;273;;;;
741;Rozumice;Kietrz;powiat głubczycki;313;;;;
742;Rozwadza;Zdzieszowice;powiat krapkowicki;884;;;;
743;Rożniątów;Strzelce Opolskie;powiat strzelecki;845;;;;
744;Rożnów;Wołczyn;powiat kluczborski;394;;;;
745;Równe;Głubczyce;powiat głubczycki;370;;;;
746;Różyna;Lewin Brzeski;powiat brzeski;293;;;;
747;Rudniki;Rudniki;powiat oleski;812;;;;
748;Rudziczka;Prudnik;powiat prudnicki;821;;;;
749;Rusocin;Nysa;powiat nyski;422;;;;
750;Rutki;Niemodlin;powiat opolski;79;;;;
751;Rybna;Popielów;powiat opolski;290;;;;
752;Rychnów;Namysłów;powiat namysłowski;400;;;;
753;Rynarcice;Korfantów;powiat nyski;198;;;;
754;Rzepcze;Głogówek;powiat prudnicki;271;;;;
755;Rzędowice;Dobrodzień;powiat oleski;633;;;;
756;Rzędów;Turawa;powiat opolski;327;;;;
757;Rzędziwojowice;Niemodlin;powiat opolski;233;;;;
758;Rzymiany;Pakosławice;powiat nyski;136;;;;
759;Rzymkowice;Korfantów;powiat nyski;531;;;;
760;Sady;Niemodlin;powiat opolski;377;;;;
761;Sarnowice;Otmuchów;powiat nyski;108;;;;
762;Sarnów;Byczyna;powiat kluczborski;227;;;;
763;Sarny Małe;Lewin Brzeski;powiat brzeski;207;;;;
764;Sarny Wielkie;Niemodlin;powiat opolski;138;;;;
765;Schodnia;Ozimek;powiat opolski;870;;;;
766;Sękowice;Nysa;powiat nyski;114;;;;
767;Sidzina;Skoroszyce;powiat nyski;1033;;;;
768;Siedlec;Izbicko;powiat strzelecki;363;;;;
769;Siedlec;Otmuchów;powiat nyski;47;;;;
770;Siedlice;Pokój;powiat namysłowski;43;;;;
771;Siedliska;Dąbrowa;powiat opolski;146;;;;
772;Siedliska;Zębowice;powiat oleski;120;;;;
773;Siemysłów;Domaszowice;powiat namysłowski;375;;;;
774;Sieroniowice;Ujazd;powiat strzelecki;668;;;;
775;Sierosławice;Byczyna;powiat kluczborski;73;;;;
776;Siestrzechowice;Nysa;powiat nyski;259;;;;
777;Skałągi;Wołczyn;powiat kluczborski;457;;;;
778;Skarbimierz;Skarbimierz;powiat brzeski;231;;;;
779;Skarbiszowice;Tułowice;powiat opolski;215;;;;
780;Skarbiszów;Dąbrowa;powiat opolski;346;;;;
781;Skorochów;Nysa;powiat nyski;108;;;;
782;Skorogoszcz;Lewin Brzeski;powiat brzeski;1087;;;;
783;Skoroszyce;Skoroszyce;powiat nyski;1422;;;;
784;Skotnica;Praszka;powiat oleski;199;;;;
785;Skrońsko;Gorzów Śląski;powiat oleski;303;;;;
786;Skrzypiec;Lubrza;powiat prudnicki;398;;;;
787;Sławice;Dąbrowa;powiat opolski;108;;;;
788;Sławniowice;Głuchołazy;powiat nyski;450;;;;
789;Sławoszów;Głubczyce;powiat głubczycki;28;;;;
790;Słoków;Lubrza;powiat prudnicki;80;;;;
791;Słowików;Rudniki;powiat oleski;113;;;;
792;Słupice;Pakosławice;powiat nyski;72;;;;
793;Smarchowice Małe;Namysłów;powiat namysłowski;213;;;;
794;Smarchowice Śląskie;Namysłów;powiat namysłowski;304;;;;
795;Smarchowice Wielkie;Namysłów;powiat namysłowski;569;;;;
796;Smardy Dolne;Kluczbork;powiat kluczborski;338;;;;
797;Smardy Górne;Kluczbork;powiat kluczborski;399;;;;
798;Smogorzów;Namysłów;powiat namysłowski;454;;;;
799;Smolarnia;Strzeleczki;powiat krapkowicki;311;;;;
800;Smolice;Pakosławice;powiat nyski;105;;;;
801;Solarnia;Bierawa;powiat kędzierzyńsko-kozielski;476;;;;
802;Solec;Biała;powiat prudnicki;194;;;;
803;Sołtysy;Praszka;powiat oleski;148;;;;
804;Sosnówka;Niemodlin;powiat opolski;108;;;;
805;Sowczyce;Olesno;powiat oleski;642;;;;
806;Sowin;Łambinowice;powiat nyski;471;;;;
807;Spórok;Kolonowskie;powiat strzelecki;586;;;;
808;Sprzęcice;Izbicko;powiat strzelecki;93;;;;
809;Staniszcze Małe;Kolonowskie;powiat strzelecki;961;;;;
810;Staniszcze Wielkie;Kolonowskie;powiat strzelecki;973;;;;
811;Stara Jamka;Korfantów;powiat nyski;213;;;;
812;Stara Kuźnia;Bierawa;powiat kędzierzyńsko-kozielski;642;;;;
813;Stare Budkowice;Murów;powiat opolski;1185;;;;
814;Stare Czaple;Kluczbork;powiat kluczborski;153;;;;
815;Stare Kolnie;Popielów;powiat opolski;225;;;;
816;Stare Kotkowice;Głogówek;powiat prudnicki;386;;;;
817;Stare Koźle;Bierawa;powiat kędzierzyńsko-kozielski;865;;;;
818;Stare Olesno;Olesno;powiat oleski;457;;;;
819;Stare Siołkowice;Popielów;powiat opolski;1930;;;;
820;Starościn;Świerczów;powiat namysłowski;291;;;;
821;Starowice Dolne;Grodków;powiat brzeski;265;;;;
822;Starowice;Otmuchów;powiat nyski;156;;;;
823;Stary Grodków;Skoroszyce;powiat nyski;402;;;;
824;Stary Las;Głuchołazy;powiat nyski;612;;;;
825;Stary Paczków;Paczków;powiat nyski;436;;;;
826;Stary Ujazd;Ujazd;powiat strzelecki;599;;;;
827;Steblów;Cisek;powiat kędzierzyńsko-kozielski;242;;;;
828;Steblów;Krapkowice;powiat krapkowicki;1036;;;;
829;Sternalice;Radłów;powiat oleski;689;;;;
830;Stobrawa;Popielów;powiat opolski;438;;;;
831;Stradunia;Walce;powiat krapkowicki;868;;;;
832;Strobice;Pakosławice;powiat nyski;156;;;;
833;Strojec;Praszka;powiat oleski;985;;;;
834;Stroszowice;Lewin Brzeski;powiat brzeski;165;;;;
835;Strzegów;Grodków;powiat brzeski;254;;;;
836;Strzelce;Domaszowice;powiat namysłowski;690;;;;
837;Strzeleczki;Strzeleczki;powiat krapkowicki;1540;;;;
838;Strzelniki;Lewin Brzeski;powiat brzeski;344;;;;
839;Sucha Kamienica;Głuchołazy;powiat nyski;175;;;;
840;Sucha Psina;Baborów;powiat głubczycki;271;;;;
841;Sucha;Strzelce Opolskie;powiat strzelecki;648;;;;
842;Suchodaniec;Izbicko;powiat strzelecki;469;;;;
843;Suchy Bór;Chrząstowice;powiat opolski;1066;;;;
844;Sukowice;Cisek;powiat kędzierzyńsko-kozielski;294;;;;
845;Sulisław;Grodków;powiat brzeski;115;;;;
846;Sułków;Baborów;powiat głubczycki;190;;;;
847;Suszkowice;Otmuchów;powiat nyski;190;;;;
848;Szadurczyce;Łambinowice;powiat nyski;99;;;;
849;Szczedrzyk;Ozimek;powiat opolski;2030;;;;
850;Szczepanek;Strzelce Opolskie;powiat strzelecki;718;;;;
851;Szczyty;Baborów;powiat głubczycki;89;;;;
852;Szemrowice;Dobrodzień;powiat oleski;479;;;;
853;Szklary;Kamiennik;powiat nyski;500;;;;
854;Szonów;Głogówek;powiat prudnicki;468;;;;
855;Szum;Wołczyn;powiat kluczborski;418;;;;
856;Szumirad;Lasowice Wielkie;powiat kluczborski;167;;;;
857;Szybowice;Prudnik;powiat prudnicki;982;;;;
858;Szydłowice;Lubsza;powiat brzeski;482;;;;
859;Szydłowiec Śląski;Niemodlin;powiat opolski;131;;;;
860;Szydłów;Tułowice;powiat opolski;407;;;;
861;Szymiszów;Strzelce Opolskie;powiat strzelecki;1847;;;;
862;Szymonków;Wołczyn;powiat kluczborski;502;;;;
863;Szyszków;Praszka;powiat oleski;289;;;;
864;Ściborowice;Krapkowice;powiat krapkowicki;477;;;;
865;Ściborzyce Małe;Głubczyce;powiat głubczycki;263;;;;
866;Ściborzyce Wielkie;Kietrz;powiat głubczycki;406;;;;
867;Ścibórz;Paczków;powiat nyski;347;;;;
868;Ścigów;Strzeleczki;powiat krapkowicki;326;;;;
869;Ścinawa Mała;Korfantów;powiat nyski;642;;;;
870;Ścinawa Nyska;Korfantów;powiat nyski;429;;;;
871;Śliwice;Otmuchów;powiat nyski;108;;;;
872;Śmicz;Biała;powiat prudnicki;454;;;;
873;Śmiechowice;Lubsza;powiat brzeski;217;;;;
874;Świercze;Olesno;powiat oleski;652;;;;
875;Świerczów;Świerczów;powiat namysłowski;476;;;;
876;Świerkle;Dobrzeń Wielki;powiat opolski;108;;;;
877;Święciny;Murów;powiat opolski;47;;;;
878;Świniary Małe;Wołczyn;powiat kluczborski;37;;;;
879;Świniary Wielkie;Wołczyn;powiat kluczborski;208;;;;
880;Tarnica;Niemodlin;powiat opolski;95;;;;
881;Tarnkowa;Głubczyce;powiat głubczycki;78;;;;
882;Tarnowiec;Lubsza;powiat brzeski;338;;;;
883;Tarnów Grodkowski;Grodków;powiat brzeski;665;;;;
884;Tarnów Opolski;Tarnów Opolski;powiat opolski;3486;;;;
885;Tłustomosty;Baborów;powiat głubczycki;598;;;;
886;Tłustoręby;Niemodlin;powiat opolski;150;;;;
887;Tokary;Praszka;powiat oleski;52;;;;
888;Tomice;Głogówek;powiat prudnicki;87;;;;
889;Trawniki;Pawłowiczki;powiat kędzierzyńsko-kozielski;330;;;;
890;Trzebina;Lubrza;powiat prudnicki;791;;;;
891;Trzebiszyn;Lasowice Wielkie;powiat kluczborski;248;;;;
892;Trzeboszowice;Paczków;powiat nyski;621;;;;
893;Tułowice;Tułowice;powiat opolski;3748;;;;
894;Tuły;Lasowice Wielkie;powiat kluczborski;196;;;;
895;Turawa;Turawa;powiat opolski;1292;;;;
896;Turków;Branice;powiat głubczycki;66;;;;
897;Turza;Dobrodzień;powiat oleski;400;;;;
898;Twardawa;Głogówek;powiat prudnicki;741;;;;
899;Uciechowice;Branice;powiat głubczycki;104;;;;
900;Ucieszków;Pawłowiczki;powiat kędzierzyńsko-kozielski;419;;;;
901;Ujeździec;Paczków;powiat nyski;407;;;;
902;Ulanowice;Otmuchów;powiat nyski;95;;;;
903;Unieszów;Kluczbork;powiat kluczborski;91;;;;
904;Unikowice;Paczków;powiat nyski;275;;;;
905;Urbanowice;Pawłowiczki;powiat kędzierzyńsko-kozielski;466;;;;
906;Uszyce;Gorzów Śląski;powiat oleski;819;;;;
907;Wachowice;Olesno;powiat oleski;300;;;;
908;Wachów;Olesno;powiat oleski;261;;;;
909;Walce;Walce;powiat krapkowicki;1781;;;;
910;Walidrogi;Tarnów Opolski;powiat opolski;307;;;;
911;Warłów;Dobrodzień;powiat oleski;345;;;;
